﻿Stedtype;StedID;Stedtekst;GeoZone;x-koordinat;y-koordinat;Kommune;Region;Medie;Vandområde;Dato;Måling nr;Undersøgelsestype;Teknisk anvisning;Dataejer;Link;Målested navn;Målested GeoZone;Målested, x-koordinat;Målested, y-koordinat;Feltmåling nr;Startdato;Dybde;Parameter;Resultat-attribut;Resultat;Enhed;Kvalitetsmærke
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;25-01-1989;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/1362a53e-5d8b-4f9d-89af-45dd8810e7b3;FRB1324;32;699103;6204768;1;25-01-1989 09:10:00 +01:00;;Temperatur; =;5,4;grader C;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;08-03-1989;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/0b2baf44-be94-47c5-8183-b743cb8509e3;FRB1324;32;699103;6204768;1;08-03-1989 09:00:00 +01:00;;Oxygen indhold; =;10,9;mg/l;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;29-03-1989;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f6072f50-5158-49c3-8481-c8355b753f52;FRB1324;32;699103;6204768;1;29-03-1989 09:00:00 +02:00;;Oxygen indhold; =;11,2;mg/l;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;29-03-1989;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f6072f50-5158-49c3-8481-c8355b753f52;FRB1324;32;699103;6204768;1;29-03-1989 09:00:00 +02:00;;Temperatur; =;5,9;grader C;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;05-04-1989;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d6f3e76b-9c42-4606-97c8-53ca25ac3945;FRB1324;32;699103;6204768;1;05-04-1989 09:05:00 +02:00;;Oxygen indhold; =;13,3;mg/l;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;26-04-1989;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c188e6bb-4ba7-4b65-8e28-0d73f77ac0c4;FRB1324;32;699103;6204768;1;26-04-1989 08:55:00 +02:00;;Temperatur; =;8,1;grader C;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;17-05-1989;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/8f829432-a087-4d39-9587-90cc6884df75;FRB1324;32;699103;6204768;1;17-05-1989 09:20:00 +02:00;;Temperatur; =;11,3;grader C;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;24-05-1989;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/17be575b-2978-4b51-8475-1d32bca79d2b;FRB1324;32;699103;6204768;1;24-05-1989 09:15:00 +02:00;;Oxygen indhold; =;15,4;mg/l;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;12-07-1989;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/6ac56ebe-75eb-4188-9331-7cb3ca0f7dab;FRB1324;32;699103;6204768;1;12-07-1989 08:45:00 +02:00;;Temperatur; =;14,4;grader C;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;19-12-1989;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/95ada02e-a8cf-486a-95b7-eddae5565cf4;FRB1324;32;699103;6204768;1;19-12-1989 09:20:00 +01:00;;Oxygen indhold; =;10,1;mg/l;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;07-03-1990;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d72250b2-8cff-46d7-a41a-85b1a713039f;FRB1324;32;699103;6204768;1;07-03-1990 09:25:00 +01:00;;Temperatur; =;4,1;grader C;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;27-06-1990;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f4024dbe-0e14-4eb9-b9ae-c701ce8a9e95;FRB1324;32;699103;6204768;1;27-06-1990 09:00:00 +02:00;;Oxygen indhold; =;8,4;mg/l;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;11-07-1990;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/20a3036b-d9b1-4dc8-84df-24b01bb26dcd;FRB1324;32;699103;6204768;1;11-07-1990 09:15:00 +02:00;;Temperatur; =;11,3;grader C;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;25-07-1990;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/cce8eefd-7b40-4942-8c3c-5c0fba1c8bf2;FRB1324;32;699103;6204768;1;25-07-1990 09:15:00 +02:00;;Temperatur; =;12,2;grader C;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;05-09-1990;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/6eeded2f-4ea9-4bb6-a988-efef948b68dd;FRB1324;32;699103;6204768;1;05-09-1990 08:45:00 +02:00;;Oxygen indhold; =;6,5;mg/l;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;17-10-1990;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/cab52be4-e284-4bc7-bd23-5efad006439a;FRB1324;32;699103;6204768;1;17-10-1990 09:00:00 +01:00;;Oxygen indhold; =;8,4;mg/l;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;31-10-1990;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/1160dbc3-4d65-4dec-9067-f7fa6e6aaabd;FRB1324;32;699103;6204768;1;31-10-1990 08:50:00 +01:00;;Oxygen indhold; =;8,7;mg/l;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;14-11-1990;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/3660cbba-cb20-461d-8bb3-503cc1e57db6;FRB1324;32;699103;6204768;1;14-11-1990 08:50:00 +01:00;;Temperatur; =;8,1;grader C;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;12-12-1990;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/84e8dacc-5ffa-4f5e-9099-45e8347d2ef4;FRB1324;32;699103;6204768;1;12-12-1990 08:45:00 +01:00;;Oxygen indhold; =;8,7;mg/l;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;09-01-1991;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/6d4424b3-47bf-4ed5-80b0-cbad596be362;FRB1324;32;699103;6204768;1;09-01-1991 08:45:00 +01:00;;Temperatur; =;4,5;grader C;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;15-05-1991;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d136decd-f1d2-439f-877d-63ecca98605f;FRB1324;32;699103;6204768;1;15-05-1991 09:20:00 +02:00;;Oxygen indhold; =;10,7;mg/l;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;07-08-1991;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/47ced76a-136e-47bc-a329-10f4f1f01c11;FRB1324;32;699103;6204768;1;07-08-1991 09:09:00 +02:00;;Temperatur; =;13,8;grader C;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;21-08-1991;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5826ac6e-3b7b-4787-ad76-861fe5aa67a2;FRB1324;32;699103;6204768;1;21-08-1991 09:01:00 +02:00;;Temperatur; =;12,6;grader C;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;13-11-1991;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9584c57f-ce28-45bf-b8a0-86485a162949;FRB1324;32;699103;6204768;1;13-11-1991 09:50:00 +01:00;;Temperatur; =;4,7;grader C;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;19-02-1992;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/1ba8201c-e044-4ebc-99d6-764c248498be;FRB1324;32;699103;6204768;1;19-02-1992 08:31:00 +01:00;;Oxygen indhold; =;10,3;mg/l;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;04-03-1992;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/8ce8a43b-31e3-495d-b100-fab9f6774bdc;FRB1324;32;699103;6204768;1;04-03-1992 08:28:00 +01:00;;Oxygen indhold; =;10,7;mg/l;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;22-07-1992;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/4634943a-2c52-4e34-bd1e-28b2a1511286;FRB1324;32;699103;6204768;1;22-07-1992 09:00:00 +02:00;;Temperatur; =;16,6;grader C;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;19-08-1992;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/48dbece5-c2ed-41b7-b979-5c4212b7e2c1;FRB1324;32;699103;6204768;1;19-08-1992 13:25:00 +02:00;;Temperatur; =;16,6;grader C;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;02-09-1992;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/86d12a51-9f27-404e-bb82-af28bef7f98e;FRB1324;32;699103;6204768;1;02-09-1992 07:49:00 +02:00;;Temperatur; =;12,1;grader C;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;14-09-1992;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5fa70186-17fc-4b1b-8229-78e823774158;FRB1324;32;699103;6204768;1;14-09-1992 07:41:00 +02:00;;Oxygen indhold; =;7,6;mg/l;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;30-09-1992;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/807522c9-b4b4-45aa-b8bf-787362d70024;FRB1324;32;699103;6204768;1;30-09-1992 08:34:00 +01:00;;Oxygen indhold; =;9,5;mg/l;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;30-09-1992;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/807522c9-b4b4-45aa-b8bf-787362d70024;FRB1324;32;699103;6204768;1;30-09-1992 08:34:00 +01:00;;Temperatur; =;9,9;grader C;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;29-10-1992;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e71779a4-9d79-4d4a-8200-e6c648da0dbf;FRB1324;32;699103;6204768;1;29-10-1992 08:25:00 +01:00;;Temperatur; =;6,6;grader C;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;25-11-1992;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/91ec89f0-2f51-4d36-ba29-6206a78c2fae;FRB1324;32;699103;6204768;1;25-11-1992 08:39:00 +01:00;;Oxygen indhold; =;9,5;mg/l;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;09-12-1992;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f64151c9-5648-4b3b-953e-6eaea1d8fe55;FRB1324;32;699103;6204768;1;09-12-1992 08:39:00 +01:00;;Temperatur; =;5,8;grader C;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;09-12-1992;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f64151c9-5648-4b3b-953e-6eaea1d8fe55;FRB1324;32;699103;6204768;1;09-12-1992 08:39:00 +01:00;;Oxygen indhold; =;9,6;mg/l;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;20-01-1993;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/2ecfd7ef-29f6-4238-97ae-3900eeab267a;FRB1324;32;699103;6204768;1;20-01-1993 09:07:00 +01:00;;Oxygen indhold; =;9,5;mg/l;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;03-02-1993;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d561d051-3ea1-490a-b8f2-7d733f7503b9;FRB1324;32;699103;6204768;1;03-02-1993 08:46:00 +01:00;;Temperatur; =;3,8;grader C;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;17-02-1993;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/8bcf91a0-b140-4586-955d-4db7c485ddf5;FRB1324;32;699103;6204768;1;17-02-1993 08:38:00 +01:00;;Temperatur; =;4;grader C;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;28-04-1993;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e873aa01-d24d-47aa-b978-c01dbca949ca;FRB1324;32;699103;6204768;1;28-04-1993 07:47:00 +02:00;;Temperatur; =;9,2;grader C;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;28-04-1993;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e873aa01-d24d-47aa-b978-c01dbca949ca;FRB1324;32;699103;6204768;1;28-04-1993 07:47:00 +02:00;;Oxygen indhold; =;14,2;mg/l;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;26-05-1993;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/8af2a738-f5f9-45e8-aa95-ac58a5276566;FRB1324;32;699103;6204768;1;26-05-1993 08:15:00 +02:00;;Oxygen indhold; =;12,2;mg/l;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;09-06-1993;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/3c0a6066-e3a4-4209-a766-a54ee679dcd0;FRB1324;32;699103;6204768;1;09-06-1993 07:54:00 +02:00;;Temperatur; =;11,9;grader C;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;07-07-1993;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/55d870dd-2361-426a-b1c7-3786ed96554a;FRB1324;32;699103;6204768;1;07-07-1993 07:51:00 +02:00;;Temperatur; =;12,3;grader C;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;21-07-1993;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/6de87f5d-5eb2-4857-9bf6-2f29279ada1e;FRB1324;32;699103;6204768;1;21-07-1993 07:52:00 +02:00;;Oxygen indhold; =;6,8;mg/l;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;26-08-1998;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/0fc6f1ea-32e0-4bc6-9051-69b0fec7948d;FRB1324;32;699103;6204768;1;26-08-1998 07:32:00 +02:00;;Oxygen indhold; =;9;mg/l;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;04-06-2002;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/4ae125b7-871d-410d-87fd-12b38767b0da;FRB1324;32;699103;6204768;1;04-06-2002 08:20:00 +02:00;;Temperatur; =;12,1;grader C;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;30-03-1999;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/464b4454-b7d9-410d-a3e1-7970b2b1dd30;FRB1324;32;699103;6204768;1;30-03-1999 10:30:00 +02:00;;Temperatur; =;5,1;grader C;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;15-03-2000;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/1ff7df91-9f7a-4f4f-9d3a-eb179907e79d;FRB1324;32;699103;6204768;1;15-03-2000 08:45:00 +01:00;;Temperatur; =;3,5;grader C;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;24-11-1999;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/27bfa881-f051-49f7-8fba-026109142c34;FRB1324;32;699103;6204768;1;24-11-1999 08:45:00 +01:00;;Temperatur; =;5,1;grader C;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;11-05-1999;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e3013684-5a1b-49a6-85b2-94e0bfded3bb;FRB1324;32;699103;6204768;1;11-05-1999 08:50:00 +02:00;;Oxygen indhold; =;8,6;mg/l;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;16-08-1995;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5ef301a5-9948-4251-953c-60d140300f41;FRB1324;32;699103;6204768;1;16-08-1995 09:34:00 +02:00;;Oxygen indhold; =;7,8;mg/l;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;23-09-1998;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/4fe36248-c1b1-4bc0-9be2-33cd2ed1ba2f;FRB1324;32;699103;6204768;1;23-09-1998 07:04:00 +02:00;;Temperatur; =;12,1;grader C;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;09-09-1998;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c4947fb5-6164-46e5-8dde-e1905248c7e3;FRB1324;32;699103;6204768;1;09-09-1998 07:02:00 +02:00;;Temperatur; =;13,4;grader C;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;27-10-1999;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/56f9e220-85d0-429b-86e8-9149212958b4;FRB1324;32;699103;6204768;1;27-10-1999 08:45:00 +02:00;;Temperatur; =;9,2;grader C;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;01-09-1999;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9fd6e299-3f6a-40d8-bd02-ee2900898e84;FRB1324;32;699103;6204768;1;01-09-1999 08:45:00 +02:00;;Temperatur; =;11,6;grader C;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;24-04-1996;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/50034438-38dc-4b95-b0b2-5e24761f7dc9;FRB1324;32;699103;6204768;1;24-04-1996 08:11:00 +02:00;;Temperatur; =;9,1;grader C;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;29-09-1999;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c1c69b27-7adf-48ae-a46c-08766152e078;FRB1324;32;699103;6204768;1;29-09-1999 08:40:00 +02:00;;Temperatur; =;12,4;grader C;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;07-06-2000;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/279beca2-89db-484b-b4de-1990e604a5a2;FRB1324;32;699103;6204768;1;07-06-2000 09:40:00 +02:00;;Temperatur; =;10,4;grader C;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;01-03-2000;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/3cd7bf64-db3f-4153-8ee4-5360a445e504;FRB1324;32;699103;6204768;1;01-03-2000 08:30:00 +01:00;;Temperatur; =;4,6;grader C;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;22-04-1998;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/8becfcc9-a781-4947-8427-346af686f7dd;FRB1324;32;699103;6204768;1;22-04-1998 07:00:00 +02:00;;Temperatur; =;6,1;grader C;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;13-02-2002;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/518b346c-ffac-43f9-89d1-7fb4eae31c77;FRB1324;32;699103;6204768;1;13-02-2002 08:30:00 +01:00;;Oxygen indhold; =;9,5;mg/l;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;13-10-1993;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e393125b-7179-49c8-9100-9d6f05dd17dc;FRB1324;32;699103;6204768;1;13-10-1993 09:04:00 +01:00;;Temperatur; =;10,1;grader C;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;23-05-1995;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/763604ef-e36a-4a18-85e2-b3c42531a58c;FRB1324;32;699103;6204768;1;23-05-1995 09:08:00 +02:00;;Oxygen indhold; =;10,8;mg/l;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;12-09-2001;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/3445f4b2-0ab5-439a-9e9b-f6cbb0ed0687;FRB1324;32;699103;6204768;1;12-09-2001 08:30:00 +02:00;;Oxygen indhold; =;8,1;mg/l;3
Station;49000061;ÆBELHOLT Å, SØSTERBRO MØLLE;32;699103;6204768;Hillerød;Region Hovedstaden;Vandløb;Poel Å;03-01-1996;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9cc88dc9-3fa3-49ee-8225-2c0993f23d37;FRB1324;32;699103;6204768;1;03-01-1996 09:02:00 +01:00;;Temperatur; =;0,1;grader C;3
