Dato (DK normaltid),Vandf¿ring D¿gnmiddel (DMP) (l/s),ks mrk.
01-01-1989 00:00,72.673,2
02-01-1989 00:00,69.353,2
03-01-1989 00:00,65.075,2
04-01-1989 00:00,63.043,2
05-01-1989 00:00,62.695,2
06-01-1989 00:00,60.614,2
07-01-1989 00:00,58.43,2
08-01-1989 00:00,58.58,2
09-01-1989 00:00,58.85,2
10-01-1989 00:00,65.014,2
11-01-1989 00:00,60.439,2
12-01-1989 00:00,59.039,2
13-01-1989 00:00,59.703,2
14-01-1989 00:00,62.841,2
15-01-1989 00:00,62.498,2
16-01-1989 00:00,58.511,2
17-01-1989 00:00,58.107,2
18-01-1989 00:00,56.014,2
19-01-1989 00:00,55.081,2
20-01-1989 00:00,54.462,2
21-01-1989 00:00,54.538,2
22-01-1989 00:00,53.952,2
23-01-1989 00:00,55.376,2
24-01-1989 00:00,55.7,2
25-01-1989 00:00,53.964,2
26-01-1989 00:00,53.052,2
27-01-1989 00:00,51.951,2
28-01-1989 00:00,51.05,2
29-01-1989 00:00,49.973,2
30-01-1989 00:00,50.007,2
31-01-1989 00:00,47.866,2
01-02-1989 00:00,47.189,2
02-02-1989 00:00,46.494,2
03-02-1989 00:00,46.219,2
04-02-1989 00:00,45.338,2
05-02-1989 00:00,49.197,2
06-02-1989 00:00,47.68,2
07-02-1989 00:00,45.125,2
08-02-1989 00:00,44.032,2
09-02-1989 00:00,42.918,2
10-02-1989 00:00,41.726,2
11-02-1989 00:00,40.248,2
12-02-1989 00:00,42.254,2
13-02-1989 00:00,40.475,2
14-02-1989 00:00,47.142,2
15-02-1989 00:00,52.372,2
16-02-1989 00:00,55.667,2
17-02-1989 00:00,47.214,2
18-02-1989 00:00,50.556,2
19-02-1989 00:00,56.097,2
20-02-1989 00:00,52.099,2
21-02-1989 00:00,50.156,2
22-02-1989 00:00,49.997,2
23-02-1989 00:00,53.132,2
24-02-1989 00:00,50.004,2
25-02-1989 00:00,49.062,2
26-02-1989 00:00,57.615,2
27-02-1989 00:00,50.706,2
28-02-1989 00:00,49.747,2
01-03-1989 00:00,62.227,2
02-03-1989 00:00,59.082,2
03-03-1989 00:00,54.58,2
04-03-1989 00:00,51.504,2
05-03-1989 00:00,49.041,2
06-03-1989 00:00,47.74,2
07-03-1989 00:00,46.977,2
08-03-1989 00:00,45.558,2
09-03-1989 00:00,42.843,2
10-03-1989 00:00,44.291,2
11-03-1989 00:00,47.943,2
12-03-1989 00:00,45.821,2
13-03-1989 00:00,60.563,2
14-03-1989 00:00,61.238,2
15-03-1989 00:00,65.281,2
16-03-1989 00:00,79.483,2
17-03-1989 00:00,69.674,2
18-03-1989 00:00,59.741,2
19-03-1989 00:00,54.982,2
20-03-1989 00:00,53.831,2
21-03-1989 00:00,56.974,2
22-03-1989 00:00,81.464,2
23-03-1989 00:00,94.241,2
24-03-1989 00:00,129.481,2
25-03-1989 00:00,136.606,2
26-03-1989 00:00,104.245,2
27-03-1989 00:00,88.083,2
28-03-1989 00:00,79.28,2
29-03-1989 00:00,71.832,2
30-03-1989 00:00,77.423,2
31-03-1989 00:00,83.344,2
01-04-1989 00:00,79.313,2
02-04-1989 00:00,72.051,2
03-04-1989 00:00,66.596,2
04-04-1989 00:00,62.536,2
05-04-1989 00:00,61.367,2
06-04-1989 00:00,68.449,2
07-04-1989 00:00,67.519,2
08-04-1989 00:00,70.391,2
09-04-1989 00:00,66.41,2
10-04-1989 00:00,55.152,2
11-04-1989 00:00,50.211,2
12-04-1989 00:00,47.583,2
13-04-1989 00:00,43.653,2
14-04-1989 00:00,39.319,2
15-04-1989 00:00,37.447,2
16-04-1989 00:00,35.467,2
17-04-1989 00:00,34.474,2
18-04-1989 00:00,36.867,2
19-04-1989 00:00,37.844,2
20-04-1989 00:00,49.084,2
21-04-1989 00:00,43.756,2
22-04-1989 00:00,40.614,2
23-04-1989 00:00,36.532,2
24-04-1989 00:00,33.703,2
25-04-1989 00:00,36.404,2
26-04-1989 00:00,42.546,2
27-04-1989 00:00,54.023,2
28-04-1989 00:00,44.808,2
29-04-1989 00:00,40.325,2
30-04-1989 00:00,35.393,2
01-05-1989 00:00,33.131,2
02-05-1989 00:00,32.583,2
03-05-1989 00:00,32.297,2
04-05-1989 00:00,30.028,2
05-05-1989 00:00,28.29,2
06-05-1989 00:00,28.118,2
07-05-1989 00:00,27.042,2
08-05-1989 00:00,26.895,2
09-05-1989 00:00,28.462,2
10-05-1989 00:00,26.939,2
11-05-1989 00:00,24.198,2
12-05-1989 00:00,44.934,2
13-05-1989 00:00,31.879,2
14-05-1989 00:00,27.138,2
15-05-1989 00:00,23.848,2
16-05-1989 00:00,22.726,2
17-05-1989 00:00,20.126,2
18-05-1989 00:00,19.895,2
19-05-1989 00:00,19.298,2
20-05-1989 00:00,18.853,2
21-05-1989 00:00,17.732,2
22-05-1989 00:00,16.816,2
23-05-1989 00:00,14.839,2
24-05-1989 00:00,13.428,2
25-05-1989 00:00,12.718,2
26-05-1989 00:00,11.958,2
27-05-1989 00:00,12.013,2
28-05-1989 00:00,12.453,2
29-05-1989 00:00,23.008,2
30-05-1989 00:00,19.352,2
31-05-1989 00:00,12.513,2
01-06-1989 00:00,12.14,2
02-06-1989 00:00,12.06,2
03-06-1989 00:00,11.21,2
04-06-1989 00:00,11.476,2
05-06-1989 00:00,22.119,2
06-06-1989 00:00,35.541,2
07-06-1989 00:00,22.211,2
08-06-1989 00:00,19.05,2
09-06-1989 00:00,27.16,2
10-06-1989 00:00,29.613,2
11-06-1989 00:00,22.183,2
12-06-1989 00:00,18.894,2
13-06-1989 00:00,17.316,2
14-06-1989 00:00,16.163,2
15-06-1989 00:00,14.846,2
16-06-1989 00:00,13.03,2
17-06-1989 00:00,11.246,2
18-06-1989 00:00,9.461,2
19-06-1989 00:00,7.676,2
20-06-1989 00:00,5.891,2
21-06-1989 00:00,5.797,2
22-06-1989 00:00,5.405,2
23-06-1989 00:00,4.881,2
24-06-1989 00:00,4.298,2
25-06-1989 00:00,3.749,2
26-06-1989 00:00,3.928,2
27-06-1989 00:00,3.933,2
28-06-1989 00:00,4.978,2
29-06-1989 00:00,9.315,2
30-06-1989 00:00,12.207,2
01-07-1989 00:00,9.014,2
02-07-1989 00:00,33.357,2
03-07-1989 00:00,31.133,2
04-07-1989 00:00,6.302,2
05-07-1989 00:00,4.023,2
06-07-1989 00:00,3.605,2
07-07-1989 00:00,3.612,2
08-07-1989 00:00,2.434,2
09-07-1989 00:00,2.214,2
10-07-1989 00:00,2.202,2
11-07-1989 00:00,2.099,2
12-07-1989 00:00,1.809,2
13-07-1989 00:00,4.793,2
14-07-1989 00:00,13.111,2
15-07-1989 00:00,8.354,2
16-07-1989 00:00,6.892,2
17-07-1989 00:00,18.872,2
18-07-1989 00:00,37.11,2
19-07-1989 00:00,8.08,2
20-07-1989 00:00,12.88,2
21-07-1989 00:00,7.629,2
22-07-1989 00:00,6.35,2
23-07-1989 00:00,5.219,2
24-07-1989 00:00,3.859,2
25-07-1989 00:00,0.843,2
26-07-1989 00:00,0.476,2
27-07-1989 00:00,4.367,2
28-07-1989 00:00,1.063,2
29-07-1989 00:00,0.612,2
30-07-1989 00:00,1.101,2
31-07-1989 00:00,49.79,2
01-08-1989 00:00,41.949,2
02-08-1989 00:00,33.132,2
03-08-1989 00:00,14.506,2
04-08-1989 00:00,9.463,2
05-08-1989 00:00,7.289,2
06-08-1989 00:00,4.054,2
07-08-1989 00:00,3.93,2
08-08-1989 00:00,101.58,2
09-08-1989 00:00,85.695,2
10-08-1989 00:00,62.564,2
11-08-1989 00:00,24.365,2
12-08-1989 00:00,14.855,2
13-08-1989 00:00,12.654,2
14-08-1989 00:00,11.054,2
15-08-1989 00:00,12.668,2
16-08-1989 00:00,11.97,2
17-08-1989 00:00,16.84,2
18-08-1989 00:00,12.547,2
19-08-1989 00:00,10.743,2
20-08-1989 00:00,9.707,2
21-08-1989 00:00,8.634,2
22-08-1989 00:00,6.478,2
23-08-1989 00:00,5.555,2
24-08-1989 00:00,6.613,2
25-08-1989 00:00,5.491,2
26-08-1989 00:00,4.579,2
27-08-1989 00:00,5.41,2
28-08-1989 00:00,39.092,2
29-08-1989 00:00,43.362,2
30-08-1989 00:00,22.733,2
31-08-1989 00:00,18.086,2
01-09-1989 00:00,16.602,2
02-09-1989 00:00,16.316,2
03-09-1989 00:00,15.748,2
04-09-1989 00:00,14.167,2
05-09-1989 00:00,14.039,2
06-09-1989 00:00,14.553,2
07-09-1989 00:00,13.89,2
08-09-1989 00:00,12.62,2
09-09-1989 00:00,16.407,2
10-09-1989 00:00,13.879,2
11-09-1989 00:00,13.144,2
12-09-1989 00:00,12.818,2
13-09-1989 00:00,12.644,2
14-09-1989 00:00,16.017,2
15-09-1989 00:00,17.186,2
16-09-1989 00:00,15.647,2
17-09-1989 00:00,19.276,2
18-09-1989 00:00,28.709,2
19-09-1989 00:00,21.812,2
20-09-1989 00:00,18.455,2
21-09-1989 00:00,16.495,2
22-09-1989 00:00,16.25,2
23-09-1989 00:00,15.813,2
24-09-1989 00:00,15.257,2
25-09-1989 00:00,15.065,2
26-09-1989 00:00,16.461,2
27-09-1989 00:00,14.968,2
28-09-1989 00:00,14.524,2
29-09-1989 00:00,13.554,2
30-09-1989 00:00,12.842,2
01-10-1989 00:00,12.313,2
02-10-1989 00:00,12.815,2
03-10-1989 00:00,13.462,2
04-10-1989 00:00,13.532,2
05-10-1989 00:00,13.65,2
06-10-1989 00:00,12.964,2
07-10-1989 00:00,23.368,2
08-10-1989 00:00,24.889,2
09-10-1989 00:00,20.697,2
10-10-1989 00:00,19.612,2
11-10-1989 00:00,32.196,2
12-10-1989 00:00,29.213,2
13-10-1989 00:00,44.596,2
14-10-1989 00:00,42.593,2
15-10-1989 00:00,38.355,2
16-10-1989 00:00,66.89,2
17-10-1989 00:00,71.681,2
18-10-1989 00:00,50.977,2
19-10-1989 00:00,44.37,2
20-10-1989 00:00,41.375,2
21-10-1989 00:00,54.638,2
22-10-1989 00:00,49.696,2
23-10-1989 00:00,45.243,2
24-10-1989 00:00,63.59,2
25-10-1989 00:00,57.084,2
26-10-1989 00:00,54.422,2
27-10-1989 00:00,48.55,2
28-10-1989 00:00,45.456,2
29-10-1989 00:00,43.419,2
30-10-1989 00:00,47.446,2
31-10-1989 00:00,48.219,2
01-11-1989 00:00,47.055,2
02-11-1989 00:00,44.796,2
03-11-1989 00:00,49.618,2
04-11-1989 00:00,50.611,2
05-11-1989 00:00,47.981,2
06-11-1989 00:00,45.084,2
07-11-1989 00:00,52.079,2
08-11-1989 00:00,50.985,2
09-11-1989 00:00,52.088,2
10-11-1989 00:00,48.796,2
11-11-1989 00:00,48.03,2
12-11-1989 00:00,46.411,2
13-11-1989 00:00,45.217,2
14-11-1989 00:00,45.261,2
15-11-1989 00:00,44.032,2
16-11-1989 00:00,40.805,2
17-11-1989 00:00,38.51,2
18-11-1989 00:00,36.655,2
19-11-1989 00:00,36.351,2
20-11-1989 00:00,36.918,2
21-11-1989 00:00,37.405,2
22-11-1989 00:00,39.849,2
23-11-1989 00:00,37.383,2
24-11-1989 00:00,34.238,2
25-11-1989 00:00,30.469,2
26-11-1989 00:00,32.849,2
27-11-1989 00:00,34.246,2
28-11-1989 00:00,37.21,2
29-11-1989 00:00,34.809,2
30-11-1989 00:00,33.944,2
01-12-1989 00:00,32.594,2
02-12-1989 00:00,33.071,2
03-12-1989 00:00,34.867,2
04-12-1989 00:00,40.223,2
05-12-1989 00:00,39.876,2
06-12-1989 00:00,39.449,2
07-12-1989 00:00,38.306,2
08-12-1989 00:00,34.646,2
09-12-1989 00:00,33.068,2
10-12-1989 00:00,29.722,2
11-12-1989 00:00,29.828,2
12-12-1989 00:00,29.171,2
13-12-1989 00:00,29.604,2
14-12-1989 00:00,26.852,2
15-12-1989 00:00,29.092,2
16-12-1989 00:00,29.529,2
17-12-1989 00:00,61.254,2
18-12-1989 00:00,80.4,2
19-12-1989 00:00,114.072,2
20-12-1989 00:00,102.464,2
21-12-1989 00:00,146.854,2
22-12-1989 00:00,141.118,2
23-12-1989 00:00,123.8,2
24-12-1989 00:00,109.507,2
25-12-1989 00:00,100.455,2
26-12-1989 00:00,92.97,2
27-12-1989 00:00,87.671,2
28-12-1989 00:00,82.113,2
29-12-1989 00:00,77.403,2
30-12-1989 00:00,75.003,2
31-12-1989 00:00,73.42,2
01-01-1990 00:00,72.924,2
02-01-1990 00:00,70.197,2
03-01-1990 00:00,63.535,2
04-01-1990 00:00,59.698,2
05-01-1990 00:00,55.929,2
06-01-1990 00:00,54.797,2
07-01-1990 00:00,56.542,2
08-01-1990 00:00,65.969,2
09-01-1990 00:00,68.948,2
10-01-1990 00:00,68.912,2
11-01-1990 00:00,71.228,2
12-01-1990 00:00,67.359,2
13-01-1990 00:00,65.731,2
14-01-1990 00:00,63.322,2
15-01-1990 00:00,74.785,2
16-01-1990 00:00,91.966,2
17-01-1990 00:00,98.135,2
18-01-1990 00:00,88.94,2
19-01-1990 00:00,80.269,2
20-01-1990 00:00,78.755,2
21-01-1990 00:00,75.159,2
22-01-1990 00:00,78.678,2
23-01-1990 00:00,84.744,2
24-01-1990 00:00,93.329,2
25-01-1990 00:00,117.45,2
26-01-1990 00:00,226.979,2
27-01-1990 00:00,182.183,2
28-01-1990 00:00,174.234,2
29-01-1990 00:00,161.791,2
30-01-1990 00:00,144.541,2
31-01-1990 00:00,131.896,2
01-02-1990 00:00,121.427,2
02-02-1990 00:00,113.612,2
03-02-1990 00:00,109.481,2
04-02-1990 00:00,132.617,2
05-02-1990 00:00,120.85,2
06-02-1990 00:00,111.441,2
07-02-1990 00:00,108.047,2
08-02-1990 00:00,216.068,2
09-02-1990 00:00,195.896,2
10-02-1990 00:00,167.125,2
11-02-1990 00:00,153.936,2
12-02-1990 00:00,142.898,2
13-02-1990 00:00,178.085,2
14-02-1990 00:00,164.746,2
15-02-1990 00:00,143.016,2
16-02-1990 00:00,130.093,2
17-02-1990 00:00,124.493,2
18-02-1990 00:00,122.771,2
19-02-1990 00:00,115.305,2
20-02-1990 00:00,116.149,2
21-02-1990 00:00,112.602,2
22-02-1990 00:00,104.135,2
23-02-1990 00:00,98.448,2
24-02-1990 00:00,100.55,2
25-02-1990 00:00,99.179,2
26-02-1990 00:00,116.854,2
27-02-1990 00:00,123.853,2
28-02-1990 00:00,116.499,2
01-03-1990 00:00,131.317,2
02-03-1990 00:00,130.208,2
03-03-1990 00:00,117.126,2
04-03-1990 00:00,115.033,2
05-03-1990 00:00,108.984,2
06-03-1990 00:00,114.734,2
07-03-1990 00:00,111.649,2
08-03-1990 00:00,108.026,2
09-03-1990 00:00,127.895,2
10-03-1990 00:00,127.651,2
11-03-1990 00:00,126.977,2
12-03-1990 00:00,117.294,2
13-03-1990 00:00,101.071,2
14-03-1990 00:00,97.507,2
15-03-1990 00:00,97.706,2
16-03-1990 00:00,91.702,2
17-03-1990 00:00,86.855,2
18-03-1990 00:00,82.845,2
19-03-1990 00:00,79.384,2
20-03-1990 00:00,88.537,2
21-03-1990 00:00,73.956,2
22-03-1990 00:00,71.58,2
23-03-1990 00:00,66.01,2
24-03-1990 00:00,63.625,2
25-03-1990 00:00,62.163,2
26-03-1990 00:00,57.268,2
27-03-1990 00:00,53.028,2
28-03-1990 00:00,51.212,2
29-03-1990 00:00,49.415,2
30-03-1990 00:00,48.294,2
31-03-1990 00:00,47.016,2
01-04-1990 00:00,47.457,2
02-04-1990 00:00,48.581,2
03-04-1990 00:00,47.712,2
04-04-1990 00:00,44.205,2
05-04-1990 00:00,40.731,2
06-04-1990 00:00,39.218,2
07-04-1990 00:00,38.585,2
08-04-1990 00:00,36.56,2
09-04-1990 00:00,35.939,2
10-04-1990 00:00,36.549,2
11-04-1990 00:00,42.41,2
12-04-1990 00:00,37.86,2
13-04-1990 00:00,37.379,2
14-04-1990 00:00,39.436,2
15-04-1990 00:00,58.388,2
16-04-1990 00:00,63.773,2
17-04-1990 00:00,73.412,2
18-04-1990 00:00,77.576,2
19-04-1990 00:00,66.274,2
20-04-1990 00:00,59.477,2
21-04-1990 00:00,54.13,2
22-04-1990 00:00,49.384,2
23-04-1990 00:00,44.23,2
24-04-1990 00:00,40.779,2
25-04-1990 00:00,38.001,2
26-04-1990 00:00,36.814,2
27-04-1990 00:00,57.906,2
28-04-1990 00:00,50.355,2
29-04-1990 00:00,44.046,2
30-04-1990 00:00,41.543,2
01-05-1990 00:00,37.609,2
02-05-1990 00:00,35.131,2
03-05-1990 00:00,33.023,2
04-05-1990 00:00,31.702,2
05-05-1990 00:00,29.76,2
06-05-1990 00:00,27.867,2
07-05-1990 00:00,25.405,2
08-05-1990 00:00,24.351,2
09-05-1990 00:00,23.42,2
10-05-1990 00:00,23.67,2
11-05-1990 00:00,23.298,2
12-05-1990 00:00,22.933,2
13-05-1990 00:00,24.566,2
14-05-1990 00:00,22.474,2
15-05-1990 00:00,28.095,2
16-05-1990 00:00,24.323,2
17-05-1990 00:00,24.414,2
18-05-1990 00:00,23.333,2
19-05-1990 00:00,22.515,2
20-05-1990 00:00,22.306,2
21-05-1990 00:00,22.071,2
22-05-1990 00:00,18.955,2
23-05-1990 00:00,17.709,2
24-05-1990 00:00,16.971,2
25-05-1990 00:00,16.688,2
26-05-1990 00:00,15.206,2
27-05-1990 00:00,21.233,2
28-05-1990 00:00,22.755,2
29-05-1990 00:00,14.425,2
30-05-1990 00:00,12.092,2
31-05-1990 00:00,10.963,2
01-06-1990 00:00,10.484,2
02-06-1990 00:00,11.932,2
03-06-1990 00:00,12.614,2
04-06-1990 00:00,11.997,2
05-06-1990 00:00,15.318,2
06-06-1990 00:00,13.67,2
07-06-1990 00:00,12.579,2
08-06-1990 00:00,12.128,2
09-06-1990 00:00,11.551,2
10-06-1990 00:00,10.171,2
11-06-1990 00:00,8.555,2
12-06-1990 00:00,8.267,2
13-06-1990 00:00,7.116,2
14-06-1990 00:00,7.615,2
15-06-1990 00:00,18.672,2
16-06-1990 00:00,9.448,2
17-06-1990 00:00,12.061,2
18-06-1990 00:00,13.972,2
19-06-1990 00:00,9.8,2
20-06-1990 00:00,30.258,2
21-06-1990 00:00,40.249,2
22-06-1990 00:00,26.596,2
23-06-1990 00:00,24.656,2
24-06-1990 00:00,20.565,2
25-06-1990 00:00,18.493,2
26-06-1990 00:00,17.719,2
27-06-1990 00:00,18.617,2
28-06-1990 00:00,38.56,2
29-06-1990 00:00,21.171,2
30-06-1990 00:00,16.594,2
01-07-1990 00:00,19.29,2
02-07-1990 00:00,19.098,2
03-07-1990 00:00,18.746,2
04-07-1990 00:00,15.809,2
05-07-1990 00:00,27.261,2
06-07-1990 00:00,39.218,2
07-07-1990 00:00,49.525,2
08-07-1990 00:00,29.241,2
09-07-1990 00:00,27.916,2
10-07-1990 00:00,22.583,2
11-07-1990 00:00,20.165,2
12-07-1990 00:00,17.401,2
13-07-1990 00:00,15.014,2
14-07-1990 00:00,13.583,2
15-07-1990 00:00,11.467,2
16-07-1990 00:00,10.368,2
17-07-1990 00:00,8.904,2
18-07-1990 00:00,10.021,2
19-07-1990 00:00,8.791,2
20-07-1990 00:00,7.578,2
21-07-1990 00:00,6.252,2
22-07-1990 00:00,6.067,2
23-07-1990 00:00,6.085,2
24-07-1990 00:00,7.862,2
25-07-1990 00:00,7.053,2
26-07-1990 00:00,7.613,2
27-07-1990 00:00,6.036,2
28-07-1990 00:00,4.963,2
29-07-1990 00:00,5.438,2
30-07-1990 00:00,6.38,2
31-07-1990 00:00,5.824,2
01-08-1990 00:00,4.828,2
02-08-1990 00:00,4.522,2
03-08-1990 00:00,4.042,2
04-08-1990 00:00,3.802,2
05-08-1990 00:00,5.082,2
06-08-1990 00:00,6.867,2
07-08-1990 00:00,5.232,2
08-08-1990 00:00,4.426,2
09-08-1990 00:00,4.48,2
10-08-1990 00:00,6.147,2
11-08-1990 00:00,5.124,2
12-08-1990 00:00,4.117,2
13-08-1990 00:00,3.827,2
14-08-1990 00:00,8.501,2
15-08-1990 00:00,3.449,2
16-08-1990 00:00,4.628,2
17-08-1990 00:00,9.125,2
18-08-1990 00:00,10.617,2
19-08-1990 00:00,6.7,2
20-08-1990 00:00,19.971,2
21-08-1990 00:00,19.309,2
22-08-1990 00:00,9.941,2
23-08-1990 00:00,8.351,2
24-08-1990 00:00,7.244,2
25-08-1990 00:00,6.914,2
26-08-1990 00:00,6.819,2
27-08-1990 00:00,6.168,2
28-08-1990 00:00,5.712,2
29-08-1990 00:00,5.705,2
30-08-1990 00:00,6.239,2
31-08-1990 00:00,5.027,2
01-09-1990 00:00,5.755,2
02-09-1990 00:00,6.605,2
03-09-1990 00:00,6.007,2
04-09-1990 00:00,6.44,2
05-09-1990 00:00,6.923,2
06-09-1990 00:00,6.17,2
07-09-1990 00:00,10.817,2
08-09-1990 00:00,6.926,2
09-09-1990 00:00,6.14,2
10-09-1990 00:00,7.484,2
11-09-1990 00:00,13.972,2
12-09-1990 00:00,7.31,2
13-09-1990 00:00,7.275,2
14-09-1990 00:00,7.422,2
15-09-1990 00:00,7.478,2
16-09-1990 00:00,7.227,2
17-09-1990 00:00,7.992,2
18-09-1990 00:00,12.771,2
19-09-1990 00:00,17.658,2
20-09-1990 00:00,21.088,2
21-09-1990 00:00,22.282,2
22-09-1990 00:00,37.901,2
23-09-1990 00:00,38.987,2
24-09-1990 00:00,25.215,2
25-09-1990 00:00,55.995,2
26-09-1990 00:00,52.388,2
27-09-1990 00:00,42.097,2
28-09-1990 00:00,36.899,2
29-09-1990 00:00,52.981,2
30-09-1990 00:00,45.499,2
01-10-1990 00:00,54.959,2
02-10-1990 00:00,41.05,2
03-10-1990 00:00,32.02,2
04-10-1990 00:00,32.048,2
05-10-1990 00:00,41.657,2
06-10-1990 00:00,78.745,2
07-10-1990 00:00,77.223,2
08-10-1990 00:00,63.175,2
09-10-1990 00:00,53.503,2
10-10-1990 00:00,49.926,2
11-10-1990 00:00,67.191,2
12-10-1990 00:00,73.941,2
13-10-1990 00:00,62.129,2
14-10-1990 00:00,55.683,2
15-10-1990 00:00,50.025,2
16-10-1990 00:00,46.626,2
17-10-1990 00:00,43.726,2
18-10-1990 00:00,42.373,2
19-10-1990 00:00,40.715,2
20-10-1990 00:00,38.607,2
21-10-1990 00:00,35.782,2
22-10-1990 00:00,34.319,2
23-10-1990 00:00,33.362,2
24-10-1990 00:00,33.228,2
25-10-1990 00:00,33.498,2
26-10-1990 00:00,31.661,2
27-10-1990 00:00,31.153,2
28-10-1990 00:00,31.065,2
29-10-1990 00:00,51.606,2
30-10-1990 00:00,56.035,2
31-10-1990 00:00,51.035,2
01-11-1990 00:00,63.029,2
02-11-1990 00:00,61.031,2
03-11-1990 00:00,56.771,2
04-11-1990 00:00,53.572,2
05-11-1990 00:00,49.719,2
06-11-1990 00:00,46.482,2
07-11-1990 00:00,44.224,2
08-11-1990 00:00,42.337,2
09-11-1990 00:00,40.651,2
10-11-1990 00:00,40.112,2
11-11-1990 00:00,38.718,2
12-11-1990 00:00,37.309,2
13-11-1990 00:00,36.543,2
14-11-1990 00:00,45.057,2
15-11-1990 00:00,47.235,2
16-11-1990 00:00,57.967,2
17-11-1990 00:00,77.425,2
18-11-1990 00:00,66.063,2
19-11-1990 00:00,60.824,2
20-11-1990 00:00,58.045,2
21-11-1990 00:00,58.923,2
22-11-1990 00:00,53.751,2
23-11-1990 00:00,50.507,2
24-11-1990 00:00,64.195,2
25-11-1990 00:00,60.322,2
26-11-1990 00:00,68.884,2
27-11-1990 00:00,109.173,2
28-11-1990 00:00,91.006,2
29-11-1990 00:00,96.138,2
30-11-1990 00:00,88.806,2
01-12-1990 00:00,77.688,2
02-12-1990 00:00,73.186,2
03-12-1990 00:00,76.684,2
04-12-1990 00:00,76.961,2
05-12-1990 00:00,71.773,2
06-12-1990 00:00,67.709,2
07-12-1990 00:00,70.245,2
08-12-1990 00:00,69.154,2
09-12-1990 00:00,67.229,2
10-12-1990 00:00,66.381,2
11-12-1990 00:00,65.157,2
12-12-1990 00:00,71.127,2
13-12-1990 00:00,70.641,2
14-12-1990 00:00,64.539,2
15-12-1990 00:00,61.51,2
16-12-1990 00:00,58.553,2
17-12-1990 00:00,57.53,2
18-12-1990 00:00,56.445,2
19-12-1990 00:00,56.117,2
20-12-1990 00:00,58.684,2
21-12-1990 00:00,74.951,2
22-12-1990 00:00,70.173,2
23-12-1990 00:00,81.44,2
24-12-1990 00:00,82.59,2
25-12-1990 00:00,79.824,2
26-12-1990 00:00,80.596,2
27-12-1990 00:00,114.46,2
28-12-1990 00:00,111.865,2
29-12-1990 00:00,129.567,2
30-12-1990 00:00,127.181,2
31-12-1990 00:00,117.031,2
01-01-1991 00:00,113.967,2
02-01-1991 00:00,127.691,2
03-01-1991 00:00,131.409,2
04-01-1991 00:00,128.272,2
05-01-1991 00:00,122.328,2
06-01-1991 00:00,132.036,2
07-01-1991 00:00,155.334,2
08-01-1991 00:00,158.678,2
09-01-1991 00:00,217.444,2
10-01-1991 00:00,227.888,2
11-01-1991 00:00,206.192,2
12-01-1991 00:00,182.318,2
13-01-1991 00:00,158.051,2
14-01-1991 00:00,133.463,2
15-01-1991 00:00,114.853,2
16-01-1991 00:00,103.153,2
17-01-1991 00:00,91.07,2
18-01-1991 00:00,82.648,2
19-01-1991 00:00,76.322,2
20-01-1991 00:00,74.01,2
21-01-1991 00:00,97.322,2
22-01-1991 00:00,91.602,2
23-01-1991 00:00,92.265,2
24-01-1991 00:00,102.478,2
25-01-1991 00:00,107.862,2
26-01-1991 00:00,110.461,2
27-01-1991 00:00,97.647,2
28-01-1991 00:00,93.466,2
29-01-1991 00:00,91.55,2
30-01-1991 00:00,83.271,2
31-01-1991 00:00,73.428,2
01-02-1991 00:00,62.826,2
02-02-1991 00:00,54.836,2
03-02-1991 00:00,50.527,2
04-02-1991 00:00,48.096,2
05-02-1991 00:00,46.755,2
06-02-1991 00:00,43.655,2
07-02-1991 00:00,41.556,2
08-02-1991 00:00,40.534,2
09-02-1991 00:00,40.769,2
10-02-1991 00:00,41.425,2
11-02-1991 00:00,42.729,2
12-02-1991 00:00,44.423,2
13-02-1991 00:00,43.426,2
14-02-1991 00:00,44.668,2
15-02-1991 00:00,44.835,2
16-02-1991 00:00,44.555,2
17-02-1991 00:00,43.537,2
18-02-1991 00:00,43.939,2
19-02-1991 00:00,41.799,2
20-02-1991 00:00,42.631,2
21-02-1991 00:00,43.303,2
22-02-1991 00:00,47.507,2
23-02-1991 00:00,150.64,2
24-02-1991 00:00,277.976,2
25-02-1991 00:00,249.14,2
26-02-1991 00:00,219.464,2
27-02-1991 00:00,181.592,2
28-02-1991 00:00,140.962,2
01-03-1991 00:00,114.384,2
02-03-1991 00:00,102.563,2
03-03-1991 00:00,97.491,2
04-03-1991 00:00,102.705,2
05-03-1991 00:00,102.765,2
06-03-1991 00:00,101.516,2
07-03-1991 00:00,97.164,2
08-03-1991 00:00,90.957,2
09-03-1991 00:00,83.972,2
10-03-1991 00:00,80.067,2
11-03-1991 00:00,78.241,2
12-03-1991 00:00,76.381,2
13-03-1991 00:00,73.169,2
14-03-1991 00:00,71.141,2
15-03-1991 00:00,70.993,2
16-03-1991 00:00,68.732,2
17-03-1991 00:00,65.343,2
18-03-1991 00:00,61.916,2
19-03-1991 00:00,76.658,2
20-03-1991 00:00,102.512,2
21-03-1991 00:00,102.3,2
22-03-1991 00:00,91.1,2
23-03-1991 00:00,80.274,2
24-03-1991 00:00,72.638,2
25-03-1991 00:00,67.771,2
26-03-1991 00:00,63.872,2
27-03-1991 00:00,61.867,2
28-03-1991 00:00,57.971,2
29-03-1991 00:00,55.209,2
30-03-1991 00:00,54.978,2
31-03-1991 00:00,52.712,2
