﻿Stedtype;StedID;Stedtekst;Referencer;GeoZone;x-koordinat;y-koordinat;Kommune;Region;Medie;Vandområde;Dato;Måling nr;Undersøgelsestype;Teknisk anvisning;Dataejer;Link;Målested navn;Målested GeoZone;Målested, x-koordinat;Målested, y-koordinat;Prøvetagning;Prøve;Prøvetype;Delprøve;Analysefraktion;CASnr;ScKode;Stofparameter;Resultat-attribut;Resultat;Enhed;Detektionsgrænse LD;Kvantifikationsgrænse LQ;Kvalitetsmærke
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;490056, FRB1696, 49.06, 1696, NST1696;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;05-04-1989;1;Vandkemi, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f5743bfd-7e09-4745-ac51-9aa001779b9d;FRB1696;32;689172;6207567;1;1;Enkeltprøve;1;Opløst - filtrat fra filtrering;;251;Nitrit+nitrat-N;<;0,01;mg/l;9999999;;2
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;490056, FRB1696, 49.06, 1696, NST1696;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;05-04-1989;1;Vandkemi, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f5743bfd-7e09-4745-ac51-9aa001779b9d;FRB1696;32;689172;6207567;1;1;Enkeltprøve;1;Total;;13;pH; =;9;pH;9999999;;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;490056, FRB1696, 49.06, 1696, NST1696;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;12-04-1989;1;Vandkemi, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/77a49573-33bf-4811-823a-1672374f4cdb;FRB1696;32;689172;6207567;1;1;Enkeltprøve;1;Total;;261;Phosphor, total-P; =;0,47;mg/l;9999999;;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;490056, FRB1696, 49.06, 1696, NST1696;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;12-04-1989;1;Vandkemi, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/77a49573-33bf-4811-823a-1672374f4cdb;FRB1696;32;689172;6207567;1;1;Enkeltprøve;1;Opløst - filtrat fra filtrering;;251;Nitrit+nitrat-N;<;0,01;mg/l;9999999;;2
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;490056, FRB1696, 49.06, 1696, NST1696;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;14-04-1992;1;Vandkemi, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/fabee37d-8e34-470a-a107-b5eb3886991a;FRB1696;32;689172;6207567;1;1;Enkeltprøve;1;Ej oplyst;;329;Silicium; =;5,6;mg/l;9999999;;2
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;490056, FRB1696, 49.06, 1696, NST1696;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;06-03-1991;1;Vandkemi, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e08dc13a-331d-4f3b-a489-71ad473b1757;FRB1696;32;689172;6207567;1;1;Enkeltprøve;1;Ej oplyst;;329;Silicium; =;6,1;mg/l;9999999;;2
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;490056, FRB1696, 49.06, 1696, NST1696;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;25-07-1990;1;Vandkemi, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/fd3735ed-231f-4c06-a6e3-e69cc5046ffe;FRB1696;32;689172;6207567;1;1;Enkeltprøve;1;Opløst - filtrat fra filtrering;;251;Nitrit+nitrat-N;<;0,01;mg/l;9999999;;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;490056, FRB1696, 49.06, 1696, NST1696;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;19-08-1992;1;Vandkemi, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/1c0c5b92-2e29-4369-bde2-fcbddaa7eab6;FRB1696;32;689172;6207567;1;1;Enkeltprøve;1;Ej oplyst;;280;Calcium; =;30;mg/l;9999999;;2
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;490056, FRB1696, 49.06, 1696, NST1696;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;10-01-1990;1;Vandkemi, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/86794f4c-62cb-4ddc-9478-e686236aff49;FRB1696;32;689172;6207567;1;1;Enkeltprøve;1;Ej oplyst;;183;COD, Kemisk iltforbrug; =;130;mg/l;9999999;;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;490056, FRB1696, 49.06, 1696, NST1696;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;06-02-1991;1;Vandkemi, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/90363640-fdf0-49be-953a-98590d637e8a;FRB1696;32;689172;6207567;1;1;Enkeltprøve;1;Total;;253;Nitrogen,total N; =;2,73;mg/l;9999999;;3
