﻿Stedtype;StedID;Stedtekst;GeoZone;x-koordinat;y-koordinat;Kommune;Region;Medie;Vandområde;Dato;Måling nr;Undersøgelsestype;Teknisk anvisning;Dataejer;Link;Målested navn;Målested GeoZone;Målested, x-koordinat;Målested, y-koordinat;Feltmåling nr;Startdato;Dybde;Parameter;Resultat-attribut;Resultat;Enhed;Kvalitetsmærke
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;10-05-2006;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/13282296-f6b9-43c8-98ee-56c0e8d9788c;FRB1696;32;689172;6207567;1;10-05-2006 10:00:00 +02:00;;Oxygen indhold; =;9,7;mg/l;2
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;22-04-2020;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/1c76db55-1842-4ae6-b342-3023254fe080;FRB1696;32;689172;6207567;1;22-04-2020 09:49:00 +02:00;;Temperatur; =;13;grader C;2
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;22-11-2022;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/903d17e6-8956-4def-bc95-a5aefd409d8e;FRB1696;32;689172;6207567;1;22-11-2022 13:41:00 +01:00;;Temperatur; =;3;grader C;2
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;10-11-2009;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/643270f5-e66e-4c21-8007-5df166b0a5e1;FRB1696;32;689172;6207567;1;10-11-2009 10:30:00 +01:00;;Temperatur; =;5,3;grader C;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;10-07-2012;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/02fafb49-72ae-4117-94f9-cdfc49f8e3cf;FRB1696;32;689172;6207567;1;10-07-2012 10:25:00 +02:00;;Temperatur; =;19,6;grader C;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;08-07-2008;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5d7d16f8-54e0-4f43-acc5-c8eb222123ca;FRB1696;32;689172;6207567;1;08-07-2008 10:40:00 +02:00;;Temperatur; =;24,6;grader C;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;08-06-2005;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/a1d9a791-7d65-4811-95f1-214f80454a91;FRB1696;32;689172;6207567;1;08-06-2005 10:45:00 +02:00;;Oxygenmætning; =;77;pct;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;21-12-2005;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/333f5425-e443-4de6-9127-f4e19811937c;FRB1696;32;689172;6207567;1;21-12-2005 10:40:00 +01:00;;Temperatur; =;1,2;grader C;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;21-05-2019;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/fbc1e0b3-37b6-4ef2-878e-6a5271f49e7b;FRB1696;32;689172;6207567;1;21-05-2019 11:30:00 +02:00;;pH; =;8,3;pH;2
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;10-10-2001;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5e207a32-945e-4a85-b42a-ca11d32d227b;FRB1696;32;689172;6207567;1;10-10-2001 10:30:00 +02:00;;Temperatur; =;12,6;grader C;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;17-06-2014;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/35a0ce45-0a33-4ece-8bb7-cc260483de7c;FRB1696;32;689172;6207567;1;17-06-2014 10:45:00 +02:00;;pH; =;8,6;pH;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;23-08-2021;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/3bc3e3e4-f87d-4bcb-8b28-6d4f0d23099e;FRB1696;32;689172;6207567;1;23-08-2021 10:42:00 +02:00;;Temperatur; =;18,7;grader C;2
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;03-07-2002;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/8960aa2e-7928-46f9-bbfd-dc7e4783b518;FRB1696;32;689172;6207567;1;03-07-2002 09:10:00 +02:00;;Oxygen indhold; =;10,8;mg/l;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;20-03-1991;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/89bbbd5a-460c-4138-8fa0-b916393ccb5d;FRB1696;32;689172;6207567;1;20-03-1991 09:40:00 +01:00;;Temperatur; =;5,5;grader C;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;10-05-1994;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f26a8496-f9b0-493f-9b48-d6a58e10aeca;FRB1696;32;689172;6207567;1;10-05-1994 09:29:00 +02:00;;Oxygen indhold; =;14,6;mg/l;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;12-10-1994;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/88003962-e947-479f-af38-327774773ace;FRB1696;32;689172;6207567;1;12-10-1994 10:41:00 +01:00;;Temperatur; =;9,1;grader C;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;06-11-2002;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/3471e417-f380-492a-87ee-b3ed516b92f9;FRB1696;32;689172;6207567;1;06-11-2002 08:25:00 +01:00;;Oxygenmætning; =;78;pct;3
