﻿Stedtype;StedID;Stedtekst;GeoZone;x-koordinat;y-koordinat;Kommune;Region;Medie;Vandområde;Dato;Måling nr;Undersøgelsestype;Teknisk anvisning;Dataejer;Link;Målested navn;Målested GeoZone;Målested, x-koordinat;Målested, y-koordinat;Feltmåling Nr;Startdato;Dybde;Parameter;Resultat-attribut;Resultat;Enhed;Kvalitetsmærke
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;02-06-1998;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d7d91ba4-ec86-4e91-80ce-060f85b0b302;Aktivitetssted;32;693898;6209574;1;02-06-1998 11:00:00 +02:00;4,4;Temperatur; =;16,5;grader C;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;09-12-2020;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f007764a-6e95-437f-b644-2551fe0b10f5;Aktivitetssted;32;693898;6209574;1;09-12-2020 10:00:00 +01:00;0,2;Oxygenmætning; =;97;pct;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;03-03-2004;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/7a397431-ab91-41fa-9a68-63404ef79538;Aktivitetssted;32;693898;6209574;1;03-03-2004 12:00:00 +01:00;1;Temperatur; =;1,1;grader C;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;05-05-1986;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/46d1e3b6-3267-465d-ae10-50ea3418d22d;Aktivitetssted;32;693898;6209574;1;05-05-1986 09:00:00 +02:00;0;Temperatur; =;13,1;grader C;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;03-08-1999;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c4fcba72-9068-4be5-93d9-1536d15e4021;Aktivitetssted;32;693898;6209574;1;03-08-1999 12:30:00 +02:00;4;Oxygenmætning; =;56;pct;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;22-08-1989;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e00d3d84-f4d7-4e36-96f3-b6ccdaebef3e;Aktivitetssted;32;693898;6209574;1;22-08-1989 09:45:00 +02:00;3,5;Temperatur; =;18,8;grader C;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;02-05-1979;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5019596a-ac3d-4405-8ea7-40ed00121f2d;Aktivitetssted;32;693898;6209574;1;02-05-1979 09:00:00 +01:00;0,1;Temperatur; =;7,2;grader C;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;16-08-1978;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/4c162b46-2bff-4b9f-9318-29a75abf8d20;Aktivitetssted;32;693898;6209574;1;16-08-1978 09:00:00 +01:00;4;Oxygen indhold; =;9,4;mg/l;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;09-05-2000;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/a1f3b6f1-b6e8-4491-8594-10843aff5e7e;Aktivitetssted;32;693898;6209574;1;09-05-2000 10:30:00 +02:00;4,7;Oxygenmætning; =;71;pct;2
Station;49000042;ARRESØ, kemi;32;693898;6209574;Halsnæs;Region Hovedstaden;Sø;Arresø;12-01-1989;1;Feltmålinger, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/2b1829d0-decc-4e1b-884f-cfc98e2ecaca;Aktivitetssted;32;693898;6209574;1;12-01-1989 09:00:00 +01:00;4;Oxygen indhold; =;12,8;mg/l;2
