Stedtype,StedID,Stedtekst,GeoZone,x-koordinat,y-koordinat,Kommune,Region,Medie,Vandområde,Dato,Måling nr,Undersøgelsestype,Teknisk anvisning,Dataejer,Link,Målested navn,Målested GeoZone,"Målested, x-koordinat","Målested, y-koordinat",Dybdemåling nr,Startdato,Bunddybde (m),Sigtdybde (m),Springlag,Springlag startdybde (m),Springlag slutdybde (m),Sigt til bund,Højdereference,Referencekote (m),Målt vandstand (m),Vandstandskote (m),Kvalitetsmærke
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,13-06-1990,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/ef901b13-3a68-4a02-943c-1336a317da43,Aktivitetssted,32,693898,6209574,1,13-06-1990 10:30:00 +02:00,"4,1","0,5",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,2/7/13,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/97f16ac0-060b-4e2d-94a9-75b23a27ab3f,Aktivitetssted,32,693898,6209574,1,02-07-2013 10:30:00 +02:00,"4,7","0,6",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,25-06-2002,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/408d248a-fb11-4661-9402-2648b7b9ee74,Aktivitetssted,32,693898,6209574,1,25-06-2002 10:30:00 +02:00,"4,7","0,6",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,22-08-2006,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/7bd65b6e-166e-4e35-ae3c-29a0f1749845,Aktivitetssted,32,693898,6209574,1,22-08-2006 11:00:00 +02:00,"4,5","0,44",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,30-11-1977,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/59166e30-2e50-4a96-9d81-58bfc907b7f3,Aktivitetssted,32,693898,6209574,1,30-11-1977 09:00:00 +01:00,9999,"0,4",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,23-06-2014,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/d59ec0bc-fa6b-44c4-89eb-ac984c390450,Aktivitetssted,32,693898,6209574,1,23-06-2014 10:30:00 +02:00,"4,6","0,5",,,,Nej,,,,,3
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,13-06-1995,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/021997fc-7f73-42ed-afef-ea32805c6432,Aktivitetssted,32,693898,6209574,1,13-06-1995 10:45:00 +02:00,"4,3","0,8",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,6/9/90,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/11b43e48-d89b-41dd-a2ba-8abf9d96b9c2,Aktivitetssted,32,693898,6209574,1,06-09-1990 10:00:00 +02:00,"4,6","0,5",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,27-04-2004,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/03f43dfa-35e8-4c15-9aa7-ba7df90ce0cf,Aktivitetssted,32,693898,6209574,1,27-04-2004 12:00:00 +02:00,5,"0,6",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,9/5/07,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/e9e7d1f7-ebaf-42dd-ab21-321995fac055,Aktivitetssted,32,693898,6209574,1,09-05-2007 11:15:00 +02:00,"4,9","0,3",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,11/5/04,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/707b76b1-3b5f-4ce8-bde2-dccc82134032,Aktivitetssted,32,693898,6209574,1,11-05-2004 11:15:00 +02:00,"4,8","0,54",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,27-01-1993,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/820e3c26-abc3-4b20-803a-6a0ae7354e54,Aktivitetssted,32,693898,6209574,1,27-01-1993 12:00:00 +01:00,5,"0,2",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,23-07-2008,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/2eee69eb-6162-4188-a63a-0013e147f7ad,Aktivitetssted,32,693898,6209574,1,23-07-2008 12:30:00 +02:00,"4,1","0,5",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,12/1/77,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/502d342d-b942-4477-b5f9-8c8551a85640,Aktivitetssted,32,693898,6209574,1,12-01-1977 09:00:00 +01:00,9999,"1,2",,,,Nej,,,,,2
Station,49000097,ARRESØ ST C,32,694929,6209746,Gribskov,Region Hovedstaden,Sø,Arresø,8/11/18,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/c1804c94-a8cf-4709-b099-87547642478b,Aktivitetssted,32,694929,6209746,1,08-11-2018 12:00:00 +01:00,"3,6",,,,,,,,,,3
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,15-02-1996,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/754394c8-f009-47db-86d1-5c027c22dde6,Aktivitetssted,32,693898,6209574,1,15-02-1996 10:15:00 +01:00,"3,5",,,,,,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,6/1/99,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/4828a235-b1f1-4ae5-86ee-3b1489640e67,Aktivitetssted,32,693898,6209574,1,06-01-1999 12:30:00 +01:00,"5,1","0,3",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,11/11/14,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/bf93cb7f-a600-430e-a644-d9cde6d25276,Aktivitetssted,32,693898,6209574,1,11-11-2014 10:00:00 +01:00,"4,8","0,75",,,,Nej,,,,,3
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,7/9/93,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/aef2239d-f29a-4383-b377-955f1e627dac,Aktivitetssted,32,693898,6209574,1,07-09-1993 10:00:00 +02:00,"4,4","0,3",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,16-03-1993,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/b4b9da11-30b8-4d84-8c68-8d82cf5c2b25,Aktivitetssted,32,693898,6209574,1,16-03-1993 12:45:00 +01:00,5,"0,2",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,25-08-2008,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/3e8c0eea-f296-4d5b-9456-2e40d0c0492c,Aktivitetssted,32,693898,6209574,1,25-08-2008 11:15:00 +02:00,"4,3","0,3",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,1/7/03,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/760eff3d-cdff-4513-8f3d-e733f37e7646,Aktivitetssted,32,693898,6209574,1,01-07-2003 09:20:00 +02:00,"4,7","0,7",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,7/7/04,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/7a74bc3f-0873-4e83-842d-66508cd69080,Aktivitetssted,32,693898,6209574,1,07-07-2004 11:00:00 +02:00,"4,7","0,4",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,18-06-2003,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/6386de12-b884-415c-a935-d33edefafb28,Aktivitetssted,32,693898,6209574,1,18-06-2003 09:30:00 +02:00,"4,7","0,7",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,12/4/94,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/f9cf0709-fcca-47c5-9bda-79758af8dbcb,Aktivitetssted,32,693898,6209574,1,12-04-1994 10:00:00 +02:00,"4,6","0,4",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,5/5/08,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/dcd63b74-34ab-42b6-b18a-0118cceb13c5,Aktivitetssted,32,693898,6209574,1,05-05-2008 11:00:00 +02:00,"4,7","0,6",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,13-06-1979,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/45dfb07d-2786-4acb-af98-fea559dc7fae,Aktivitetssted,32,693898,6209574,1,13-06-1979 09:00:00 +01:00,9999,"0,4",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,22-10-1992,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/cc077c9a-cece-43ec-8992-c6b2ce599a1a,Aktivitetssted,32,693898,6209574,1,22-10-1992 10:00:00 +01:00,"4,3","0,5",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,20-05-2014,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/d476864a-3419-4014-a3b5-d1b5c003a337,Aktivitetssted,32,693898,6209574,1,20-05-2014 10:30:00 +02:00,"4,8","0,7",,,,Nej,,,,,3
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,8/10/73,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/d65b7304-705b-4abc-855d-0a11159bb791,Aktivitetssted,32,693898,6209574,1,08-10-1973 09:00:00 +01:00,9999,"0,3",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,11/8/08,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/2e2c36bf-3839-4bf0-bbec-204061a089f3,Aktivitetssted,32,693898,6209574,1,11-08-2008 10:15:00 +02:00,"4,2","0,3",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,28-09-2009,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/51f8b026-f22a-465c-8868-12c038bddbc5,Aktivitetssted,32,693898,6209574,1,28-09-2009 11:10:00 +02:00,"4,2","0,5",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,15-07-2024,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/193dda0a-8b33-4eec-b7f0-fe4873ebc1dd,49000042,32,"6,938,980,170,014,180","6,209,573,957,434,570",1,15-07-2024 11:25:39 +02:00,"4,5","0,3",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,12/1/10,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/c66ec0b5-3d9a-4463-8f48-6358492f37e7,Aktivitetssted,32,693898,6209574,1,12-01-2010 11:00:00 +01:00,"3,1","1,6",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,10/8/93,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/cd016c6d-77bc-4291-90dd-13d94c9c22fd,Aktivitetssted,32,693898,6209574,1,10-08-1993 11:00:00 +02:00,4,"0,3",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,6/7/99,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/4018dc7c-6fda-4f87-8c2b-5b3f4454778a,Aktivitetssted,32,693898,6209574,1,06-07-1999 10:15:00 +02:00,"4,8","0,4",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,4/8/04,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/de51a251-bf09-460f-ae07-5e1ff3bdde8f,Aktivitetssted,32,693898,6209574,1,04-08-2004 10:15:00 +02:00,"4,7","0,55",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,28-03-1990,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/a190a015-fab6-42a4-8769-d478bd913f6a,Aktivitetssted,32,693898,6209574,1,28-03-1990 10:30:00 +02:00,"4,9","0,3",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,1/4/73,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/c6944877-7523-4f80-b828-2ea89ffba70e,Aktivitetssted,32,693898,6209574,1,01-04-1973 09:00:00 +01:00,9999,"0,3",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,6/11/12,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/dfba4062-719e-4925-ad99-f8bfb51b32b5,Aktivitetssted,32,693898,6209574,1,06-11-2012 11:42:00 +01:00,"4,6","0,4",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,2/8/07,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/9b343c77-2a9c-4136-956c-ef3c6087c7b8,Aktivitetssted,32,693898,6209574,1,02-08-2007 10:15:00 +02:00,5,"0,55",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,12/4/12,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/913e2c0e-0135-4ff7-ad1c-3db66e31e805,Aktivitetssted,32,693898,6209574,1,12-04-2012 11:21:00 +02:00,"4,8","0,4",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,7/3/00,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/52d5910c-71eb-4596-b034-5a1257e0ee38,Aktivitetssted,32,693898,6209574,1,07-03-2000 10:30:00 +01:00,"5,2","0,3",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,8/1/02,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/4a922de1-da36-4c5e-8bdb-6c1e3a6f44d5,Aktivitetssted,32,693898,6209574,1,08-01-2002 10:30:00 +01:00,9999,"0,6",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,13-07-1977,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/f59a4b21-12fd-4abb-a903-afaf4c07d34e,Aktivitetssted,32,693898,6209574,1,13-07-1977 09:00:00 +01:00,9999,"0,3",,,,Nej,,,,,2
Station,49000097,ARRESØ ST C,32,694929,6209746,Gribskov,Region Hovedstaden,Sø,Arresø,11/11/09,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/552bbc12-bb6c-4af8-b09c-1ff4cefee0d5,Aktivitetssted,32,694929,6209746,1,11-11-2009 10:00:00 +01:00,4,,,,,,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,20-06-2011,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/4ba9bcb5-edaf-4af8-982c-49991c39d9ce,Aktivitetssted,32,693898,6209574,1,20-06-2011 11:30:00 +02:00,"4,6","0,4",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,8/3/88,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/fc8dea83-e11f-4c47-b6ef-bc743c804203,Aktivitetssted,32,693898,6209574,1,08-03-1988 09:00:00 +01:00,"4,5","0,3",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,5/11/07,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/e5908a8f-b2e5-419b-8377-26c3d272bfb9,Aktivitetssted,32,693898,6209574,1,05-11-2007 12:30:00 +01:00,"4,8","0,5",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,25-06-1976,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/cf3111fe-465b-4dfa-80bd-c4e91ccbcbfa,Aktivitetssted,32,693898,6209574,1,25-06-1976 09:00:00 +01:00,9999,"0,3",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,10/10/16,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/5cdc3227-e500-438b-8aa4-0731d1e71ccd,Aktivitetssted,32,693898,6209574,1,10-10-2016 10:30:00 +02:00,"4,6","0,6",,,,Nej,,,,,3
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,20-08-1996,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/044e91b6-6b29-4d1c-9684-76a011eab21e,Aktivitetssted,32,693898,6209574,1,20-08-1996 10:30:00 +02:00,"4,4","0,5",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,11/10/78,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/90069488-7f8e-4793-be5b-2778dfd142fe,Aktivitetssted,32,693898,6209574,1,11-10-1978 09:00:00 +01:00,9999,"0,4",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,24-10-1991,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/a7b518ba-f3b3-4b6e-ab78-66d4ac285350,Aktivitetssted,32,693898,6209574,1,24-10-1991 10:10:00 +01:00,"4,6","0,3",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,27-04-2009,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/6a90cb00-18b4-4b3f-8ced-04270c559981,Aktivitetssted,32,693898,6209574,1,27-04-2009 10:45:00 +02:00,"4,6","0,6",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,18-06-2018,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/2a80cb9f-47ea-4c25-b752-4640360e94d8,Aktivitetssted,32,693898,6209574,1,18-06-2018 10:30:00 +02:00,"4,5","0,5",,,,Nej,,,,,3
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,22-04-1998,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/528b1af5-d0ea-45ff-b2f9-515262510fc8,Aktivitetssted,32,693898,6209574,1,22-04-1998 11:00:00 +02:00,"4,6","0,5",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,2/6/08,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/ebfbe073-90b6-4f3e-bcd6-2057e5436a21,Aktivitetssted,32,693898,6209574,1,02-06-2008 11:00:00 +02:00,"4,5","0,6",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,16-05-1995,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/7d1e8f93-9ef4-4483-9894-e586274bc352,Aktivitetssted,32,693898,6209574,1,16-05-1995 11:00:00 +02:00,"2,7","0,3",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,12/8/92,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/0e10503c-6dae-47d5-9c89-e5e22a4843b0,Aktivitetssted,32,693898,6209574,1,12-08-1992 12:00:00 +02:00,"4,3","0,4",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,18-04-2001,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/e3f8c158-e6fc-4bce-b12e-bc2194efc776,Aktivitetssted,32,693898,6209574,1,18-04-2001 10:30:00 +02:00,"5,2","0,7",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,17-09-1987,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/042573d0-e68f-4144-8652-6e23a6f148db,Aktivitetssted,32,693898,6209574,1,17-09-1987 09:00:00 +02:00,"4,5","0,3",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,30-06-2016,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/ba192104-f273-436a-8933-e0c2d30c7045,Aktivitetssted,32,693898,6209574,1,30-06-2016 12:30:00 +02:00,"4,6","0,9",,,,Nej,,,,,3
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,3/10/18,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/dd539b01-1a4a-4eb6-8700-7b0e043186b9,Aktivitetssted,32,693898,6209574,1,03-10-2018 12:00:00 +02:00,"4,3","0,1",,,,Nej,,,,,3
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,5/7/90,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/648660d5-a63f-4e8b-a885-879b22693551,Aktivitetssted,32,693898,6209574,1,05-07-1990 09:45:00 +02:00,"4,7","0,2",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,8/5/73,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/a246f169-617e-44ed-8c10-0059087192cc,Aktivitetssted,32,693898,6209574,1,08-05-1973 09:00:00 +01:00,9999,"0,3",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,11/8/11,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/c1948d89-ab0a-4062-b8ed-daf108aeac88,Aktivitetssted,32,693898,6209574,1,11-08-2011 10:30:00 +02:00,"4,5","0,5",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,26-10-1976,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/ab208e96-1b28-43dd-858a-dfb6bcb63907,Aktivitetssted,32,693898,6209574,1,26-10-1976 09:00:00 +01:00,9999,"0,3",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,15-05-2018,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/5a261167-d088-423c-9f1a-636c51cc7e57,Aktivitetssted,32,693898,6209574,1,15-05-2018 10:00:00 +02:00,4,"0,6",,,,Nej,,,,,3
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,23-04-1996,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/22c18cb1-67cb-476e-b77c-fbf5f0640954,Aktivitetssted,32,693898,6209574,1,23-04-1996 10:45:00 +02:00,"4,7","0,7",,,,Nej,,,,,2
Station,49000042,"ARRESØ, kemi",32,693898,6209574,Halsnæs,Region Hovedstaden,Sø,Arresø,12/12/95,1,"Måledybder, Sø",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/1515032c-7f7e-44fd-89f7-ab32b1a0ac9c,Aktivitetssted,32,693898,6209574,1,12-12-1995 11:00:00 +01:00,"4,5","0,4",,,,Nej,,,,,2
