﻿Stedtype;StedID;Stedtekst;Referencer;GeoZone;x-koordinat;y-koordinat;Kommune;Region;Medie;Vandområde;Dato;Måling nr;Undersøgelsestype;Teknisk anvisning;Dataejer;Link;Målested navn;Målested GeoZone;Målested, x-koordinat;Målested, y-koordinat;Prøvetagning;Prøve;Prøvetype;Delprøve;Analysefraktion;CASnr;ScKode;Stofparameter;Resultat-attribut;Resultat;Enhed;Detektionsgrænse LD;Kvantifikationsgrænse LQ;Kvalitetsmærke
Station;49000295;Ramløse å, S. f. Kalvehave;FRB6400;32;692058;6212859;Gribskov;Region Hovedstaden;Vandløb;Poel Å;15-10-2015;1;Vandkemi, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/70a6ea6d-7098-49b1-9dcd-90d94f1c9418;FRB6400;32;692058;6212859;1;1;Enkeltprøve;1;Total;;261;Phosphor, total-P; =;0,15;mg/l;9999999;;3
Station;49000295;Ramløse å, S. f. Kalvehave;FRB6400;32;692058;6212859;Gribskov;Region Hovedstaden;Vandløb;Poel Å;15-10-2015;1;Vandkemi, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/70a6ea6d-7098-49b1-9dcd-90d94f1c9418;FRB6400;32;692058;6212859;1;1;Enkeltprøve;1;Total;;13;pH; =;7,5;pH;9999999;;3
Station;49000295;Ramløse å, S. f. Kalvehave;FRB6400;32;692058;6212859;Gribskov;Region Hovedstaden;Vandløb;Poel Å;15-10-2015;1;Vandkemi, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/70a6ea6d-7098-49b1-9dcd-90d94f1c9418;FRB6400;32;692058;6212859;1;1;Enkeltprøve;1;Total;;253;Nitrogen,total N; =;2;mg/l;9999999;;3
Station;49000295;Ramløse å, S. f. Kalvehave;FRB6400;32;692058;6212859;Gribskov;Region Hovedstaden;Vandløb;Poel Å;29-09-2015;1;Vandkemi, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/98560b95-f088-47dc-a1a6-04f8348b1c0d;FRB6400;32;692058;6212859;1;1;Enkeltprøve;1;Total;;261;Phosphor, total-P; =;0,2;mg/l;9999999;;3
Station;49000295;Ramløse å, S. f. Kalvehave;FRB6400;32;692058;6212859;Gribskov;Region Hovedstaden;Vandløb;Poel Å;29-09-2015;1;Vandkemi, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/98560b95-f088-47dc-a1a6-04f8348b1c0d;FRB6400;32;692058;6212859;1;1;Enkeltprøve;1;Total;;253;Nitrogen,total N; =;3,1;mg/l;9999999;;3
Station;49000295;Ramløse å, S. f. Kalvehave;FRB6400;32;692058;6212859;Gribskov;Region Hovedstaden;Vandløb;Poel Å;24-08-2015;1;Vandkemi, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/23756a5f-985b-4513-ac4a-9a141e424544;FRB6400;32;692058;6212859;1;1;Enkeltprøve;1;Total;;261;Phosphor, total-P; =;0,8;mg/l;9999999;;3
Station;49000295;Ramløse å, S. f. Kalvehave;FRB6400;32;692058;6212859;Gribskov;Region Hovedstaden;Vandløb;Poel Å;24-08-2015;1;Vandkemi, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/23756a5f-985b-4513-ac4a-9a141e424544;FRB6400;32;692058;6212859;1;1;Enkeltprøve;1;Total;;253;Nitrogen,total N; =;2,5;mg/l;9999999;;3
Station;49000295;Ramløse å, S. f. Kalvehave;FRB6400;32;692058;6212859;Gribskov;Region Hovedstaden;Vandløb;Poel Å;23-07-2015;1;Vandkemi, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f54ed0ad-89bf-41c2-bdd3-70fb1381d145;FRB6400;32;692058;6212859;1;1;Enkeltprøve;1;Total;;261;Phosphor, total-P; =;0,57;mg/l;9999999;;3
Station;49000295;Ramløse å, S. f. Kalvehave;FRB6400;32;692058;6212859;Gribskov;Region Hovedstaden;Vandløb;Poel Å;23-07-2015;1;Vandkemi, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f54ed0ad-89bf-41c2-bdd3-70fb1381d145;FRB6400;32;692058;6212859;1;1;Enkeltprøve;1;Total;;253;Nitrogen,total N; =;2,1;mg/l;9999999;;3
Station;49000295;Ramløse å, S. f. Kalvehave;FRB6400;32;692058;6212859;Gribskov;Region Hovedstaden;Vandløb;Poel Å;22-06-2015;1;Vandkemi, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/10cf624f-5afb-4568-a283-7480e7febeea;FRB6400;32;692058;6212859;1;1;Enkeltprøve;1;Total;;261;Phosphor, total-P; =;0,55;mg/l;9999999;;3
Station;49000295;Ramløse å, S. f. Kalvehave;FRB6400;32;692058;6212859;Gribskov;Region Hovedstaden;Vandløb;Poel Å;22-06-2015;1;Vandkemi, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/10cf624f-5afb-4568-a283-7480e7febeea;FRB6400;32;692058;6212859;1;1;Enkeltprøve;1;Total;;253;Nitrogen,total N; =;2,8651776;mg/l;9999999;;3
Station;49000295;Ramløse å, S. f. Kalvehave;FRB6400;32;692058;6212859;Gribskov;Region Hovedstaden;Vandløb;Poel Å;26-05-2015;1;Vandkemi, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/8028e904-321f-493a-8188-d718bed6387b;FRB6400;32;692058;6212859;1;1;Enkeltprøve;1;Total;;261;Phosphor, total-P; =;0,5;mg/l;9999999;;3
Station;49000295;Ramløse å, S. f. Kalvehave;FRB6400;32;692058;6212859;Gribskov;Region Hovedstaden;Vandløb;Poel Å;26-05-2015;1;Vandkemi, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/8028e904-321f-493a-8188-d718bed6387b;FRB6400;32;692058;6212859;1;1;Enkeltprøve;1;Total;;253;Nitrogen,total N; =;3,5777552;mg/l;9999999;;3
