﻿Stedtype;StedID;Stedtekst;Referencer;GeoZone;x-koordinat;y-koordinat;Kommune;Region;Medie;Vandområde;Dato;Måling nr;Undersøgelsestype;Teknisk anvisning;Dataejer;Link;Målested navn;Målested GeoZone;Målested, x-koordinat;Målested, y-koordinat;Prøvetagning;Prøve;Prøvetype;Delprøve;Analysefraktion;CASnr;ScKode;Stofparameter;Resultat-attribut;Resultat;Enhed;Detektionsgrænse LD;Kvantifikationsgrænse LQ;Kvalitetsmærke
Station;49000094;PØLE Å, Ns Alsønderup Enge;FRB1348, 1348, 490110, NST1348;32;700057;6208333;Gribskov;Region Hovedstaden;Vandløb;Poel Å;08-11-2001;1;Vandkemi, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/ac473b83-0ca8-4691-9dbd-92ce7efbbdcc;FRB1348;32;700057;6208333;1;1;Enkeltprøve;1;Total;;261;Phosphor, total-P; =;0,125;mg/l;9999999;;3
Station;49000094;PØLE Å, Ns Alsønderup Enge;FRB1348, 1348, 490110, NST1348;32;700057;6208333;Gribskov;Region Hovedstaden;Vandløb;Poel Å;08-11-2001;1;Vandkemi, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/ac473b83-0ca8-4691-9dbd-92ce7efbbdcc;FRB1348;32;700057;6208333;1;1;Enkeltprøve;1;Total;;241;Ammoniak+ammonium-N; =;0,16;mg/l;9999999;;3
Station;49000094;PØLE Å, Ns Alsønderup Enge;FRB1348, 1348, 490110, NST1348;32;700057;6208333;Gribskov;Region Hovedstaden;Vandløb;Poel Å;25-10-2001;1;Vandkemi, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/469b2957-02f0-49a0-8ee5-191de074b005;FRB1348;32;700057;6208333;1;1;Enkeltprøve;1;Opløst - filtrat fra filtrering;;256;Ortho-phosphat-P; =;0,029;mg/l;9999999;;3
Station;49000094;PØLE Å, Ns Alsønderup Enge;FRB1348, 1348, 490110, NST1348;32;700057;6208333;Gribskov;Region Hovedstaden;Vandløb;Poel Å;25-10-2001;1;Vandkemi, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/469b2957-02f0-49a0-8ee5-191de074b005;FRB1348;32;700057;6208333;1;1;Enkeltprøve;1;Total;;435;BOD ufortyndet; =;2,9;mg/l;9999999;;3
Station;49000094;PØLE Å, Ns Alsønderup Enge;FRB1348, 1348, 490110, NST1348;32;700057;6208333;Gribskov;Region Hovedstaden;Vandløb;Poel Å;25-10-2001;1;Vandkemi, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/469b2957-02f0-49a0-8ee5-191de074b005;FRB1348;32;700057;6208333;1;1;Enkeltprøve;1;Total;;261;Phosphor, total-P; =;0,109;mg/l;9999999;;3
Station;49000094;PØLE Å, Ns Alsønderup Enge;FRB1348, 1348, 490110, NST1348;32;700057;6208333;Gribskov;Region Hovedstaden;Vandløb;Poel Å;25-10-2001;1;Vandkemi, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/469b2957-02f0-49a0-8ee5-191de074b005;FRB1348;32;700057;6208333;1;1;Enkeltprøve;1;Total;;312;Jern; =;0,55;mg/l;9999999;;3
Station;49000094;PØLE Å, Ns Alsønderup Enge;FRB1348, 1348, 490110, NST1348;32;700057;6208333;Gribskov;Region Hovedstaden;Vandløb;Poel Å;25-10-2001;1;Vandkemi, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/469b2957-02f0-49a0-8ee5-191de074b005;FRB1348;32;700057;6208333;1;1;Enkeltprøve;1;Opløst - filtrat fra filtrering;;251;Nitrit+nitrat-N; =;1;mg/l;9999999;;3
Station;49000094;PØLE Å, Ns Alsønderup Enge;FRB1348, 1348, 490110, NST1348;32;700057;6208333;Gribskov;Region Hovedstaden;Vandløb;Poel Å;14-02-2002;1;Vandkemi, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/404a8b4b-8768-41d0-8642-b5bbf2a80d9c;FRB1348;32;700057;6208333;1;1;Enkeltprøve;1;Total;;13;pH; =;8,1;pH;9999999;;3
Station;49000094;PØLE Å, Ns Alsønderup Enge;FRB1348, 1348, 490110, NST1348;32;700057;6208333;Gribskov;Region Hovedstaden;Vandløb;Poel Å;14-02-2002;1;Vandkemi, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/404a8b4b-8768-41d0-8642-b5bbf2a80d9c;FRB1348;32;700057;6208333;1;1;Enkeltprøve;1;Total;;312;Jern; =;0,79;mg/l;9999999;;3
Station;49000094;PØLE Å, Ns Alsønderup Enge;FRB1348, 1348, 490110, NST1348;32;700057;6208333;Gribskov;Region Hovedstaden;Vandløb;Poel Å;25-10-2001;1;Vandkemi, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/469b2957-02f0-49a0-8ee5-191de074b005;FRB1348;32;700057;6208333;1;1;Enkeltprøve;1;Total;;253;Nitrogen,total N; =;2,44;mg/l;9999999;;3
Station;49000094;PØLE Å, Ns Alsønderup Enge;FRB1348, 1348, 490110, NST1348;32;700057;6208333;Gribskov;Region Hovedstaden;Vandløb;Poel Å;25-10-2001;1;Vandkemi, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/469b2957-02f0-49a0-8ee5-191de074b005;FRB1348;32;700057;6208333;1;1;Enkeltprøve;1;Total;;241;Ammoniak+ammonium-N; =;0,08;mg/l;9999999;;3
Station;49000094;PØLE Å, Ns Alsønderup Enge;FRB1348, 1348, 490110, NST1348;32;700057;6208333;Gribskov;Region Hovedstaden;Vandløb;Poel Å;25-10-2001;1;Vandkemi, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/469b2957-02f0-49a0-8ee5-191de074b005;FRB1348;32;700057;6208333;1;1;Enkeltprøve;1;Total;;13;pH; =;8;pH;9999999;;3
Station;49000094;PØLE Å, Ns Alsønderup Enge;FRB1348, 1348, 490110, NST1348;32;700057;6208333;Gribskov;Region Hovedstaden;Vandløb;Poel Å;11-10-2001;1;Vandkemi, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/3f004c92-ba5a-4a12-a9e6-375fc54196de;FRB1348;32;700057;6208333;1;1;Enkeltprøve;1;Total;;253;Nitrogen,total N; =;2,15;mg/l;9999999;;3
