﻿Stedtype;StedID;Stedtekst;GeoZone;x-koordinat;y-koordinat;Kommune;Region;Medie;Vandområde;Dato;Måling nr;Undersøgelsestype;Teknisk anvisning;Dataejer;Link;Målested navn;Målested GeoZone;Målested, x-koordinat;Målested, y-koordinat;Feltmåling nr;Startdato;Dybde;Parameter;Resultat-attribut;Resultat;Enhed;Kvalitetsmærke
Station;49000094;PØLE Å, Ns Alsønderup Enge;32;700057;6208333;Gribskov;Region Hovedstaden;Vandløb;Poel Å;28-08-2013;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/b86a5fd2-a038-442b-8b7f-f309012a3939;FRB1348;32;700057;6208333;1;28-08-2013 08:45:00 +02:00;;Temperatur; =;17,7;grader C;3
Station;49000094;PØLE Å, Ns Alsønderup Enge;32;700057;6208333;Gribskov;Region Hovedstaden;Vandløb;Poel Å;28-07-2010;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/ff077dd8-68bf-41c7-a2b4-d90a37caa288;FRB1348;32;700057;6208333;1;28-07-2010 12:00:00 +02:00;;Temperatur; =;22;grader C;3
Station;49000094;PØLE Å, Ns Alsønderup Enge;32;700057;6208333;Gribskov;Region Hovedstaden;Vandløb;Poel Å;11-01-2011;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/30a39ff4-30a0-4caf-809a-31f5d504e9ce;FRB1348;32;700057;6208333;1;11-01-2011 08:55:00 +01:00;;Temperatur; =;1,2;grader C;3
Station;49000094;PØLE Å, Ns Alsønderup Enge;32;700057;6208333;Gribskov;Region Hovedstaden;Vandløb;Poel Å;04-12-2013;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f9f26da5-1379-4201-8cce-de20d0fec333;FRB1348;32;700057;6208333;1;04-12-2013 09:00:00 +01:00;;Temperatur; =;5,4;grader C;3
Station;49000094;PØLE Å, Ns Alsønderup Enge;32;700057;6208333;Gribskov;Region Hovedstaden;Vandløb;Poel Å;17-07-2007;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d55fce81-906c-496e-be09-a665fd33887a;FRB1348;32;700057;6208333;1;17-07-2007 09:10:00 +02:00;;Temperatur; =;21,3;grader C;3
Station;49000094;PØLE Å, Ns Alsønderup Enge;32;700057;6208333;Gribskov;Region Hovedstaden;Vandløb;Poel Å;09-05-2011;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9d8afa59-7b13-4e57-a0e6-304ed18fc931;FRB1348;32;700057;6208333;1;09-05-2011 09:00:00 +02:00;;Temperatur; =;14,2;grader C;3
Station;49000094;PØLE Å, Ns Alsønderup Enge;32;700057;6208333;Gribskov;Region Hovedstaden;Vandløb;Poel Å;08-06-2011;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e48a133a-1581-4e46-961a-fc3b855d2917;FRB1348;32;700057;6208333;1;08-06-2011 09:30:00 +02:00;;pH; =;8,2;pH;3
Station;49000094;PØLE Å, Ns Alsønderup Enge;32;700057;6208333;Gribskov;Region Hovedstaden;Vandløb;Poel Å;27-01-2014;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f4ef5faf-028f-44f9-b4dc-3ed6b9482127;FRB1348;32;700057;6208333;1;27-01-2014 08:55:00 +01:00;;pH; =;8,1;pH;3
Station;49000094;PØLE Å, Ns Alsønderup Enge;32;700057;6208333;Gribskov;Region Hovedstaden;Vandløb;Poel Å;13-04-2005;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f59d22ab-53cd-49aa-9651-ea8b6d9afae9;FRB1348;32;700057;6208333;1;13-04-2005 09:50:00 +02:00;;Oxygen indhold; =;11,8;mg/l;3
Station;49000094;PØLE Å, Ns Alsønderup Enge;32;700057;6208333;Gribskov;Region Hovedstaden;Vandløb;Poel Å;09-09-2014;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/2fffb02a-c916-4705-8f23-b82bbd1b68f3;FRB1348;32;700057;6208333;1;09-09-2014 09:00:00 +02:00;;pH; =;7,9;pH;3
Station;49000094;PØLE Å, Ns Alsønderup Enge;32;700057;6208333;Gribskov;Region Hovedstaden;Vandløb;Poel Å;11-09-2007;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/8274a2e5-f110-4ad2-803e-ea22a73fee59;FRB1348;32;700057;6208333;1;11-09-2007 08:40:00 +02:00;;Temperatur; =;15,4;grader C;3
Station;49000094;PØLE Å, Ns Alsønderup Enge;32;700057;6208333;Gribskov;Region Hovedstaden;Vandløb;Poel Å;19-01-2005;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/acc213c6-c2c2-406d-aef1-8553bc895a52;FRB1348;32;700057;6208333;1;19-01-2005 10:00:00 +01:00;;Oxygenmætning; =;92;pct;3
Station;49000094;PØLE Å, Ns Alsønderup Enge;32;700057;6208333;Gribskov;Region Hovedstaden;Vandløb;Poel Å;20-05-2014;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/a8148192-d75d-4c45-894d-cdf1d6aa73f3;FRB1348;32;700057;6208333;1;20-05-2014 08:55:00 +02:00;;pH; =;8,8;pH;3
Station;49000094;PØLE Å, Ns Alsønderup Enge;32;700057;6208333;Gribskov;Region Hovedstaden;Vandløb;Poel Å;13-09-2011;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/201f7276-d120-4e9e-b9ca-e6c59deabfd0;FRB1348;32;700057;6208333;1;13-09-2011 09:05:00 +02:00;;pH; =;8;pH;3
Station;49000094;PØLE Å, Ns Alsønderup Enge;32;700057;6208333;Gribskov;Region Hovedstaden;Vandløb;Poel Å;01-02-2006;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/4be84f81-7ea8-4147-bea0-3b496c1f1e9d;FRB1348;32;700057;6208333;1;01-02-2006 09:50:00 +01:00;;Temperatur; =;0,8;grader C;2
Station;49000094;PØLE Å, Ns Alsønderup Enge;32;700057;6208333;Gribskov;Region Hovedstaden;Vandløb;Poel Å;18-12-2007;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/0675914a-2b73-4e20-8ce1-3bf6958fc1c4;FRB1348;32;700057;6208333;1;18-12-2007 08:55:00 +01:00;;Temperatur; =;5,3;grader C;3
Station;49000094;PØLE Å, Ns Alsønderup Enge;32;700057;6208333;Gribskov;Region Hovedstaden;Vandløb;Poel Å;02-06-2010;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/92e06791-b9b0-4e12-b00e-38d4f7a79e02;FRB1348;32;700057;6208333;1;02-06-2010 10:00:00 +02:00;;Temperatur; =;14,7;grader C;3
Station;49000094;PØLE Å, Ns Alsønderup Enge;32;700057;6208333;Gribskov;Region Hovedstaden;Vandløb;Poel Å;25-05-2005;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/38211eba-7fdc-469d-94ab-88182ca163b4;FRB1348;32;700057;6208333;1;25-05-2005 09:55:00 +02:00;;Oxygen indhold; =;9,9;mg/l;3
Station;49000094;PØLE Å, Ns Alsønderup Enge;32;700057;6208333;Gribskov;Region Hovedstaden;Vandløb;Poel Å;08-11-2006;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/3a9c644a-b8bc-4b76-b1f1-d90d3f125c29;FRB1348;32;700057;6208333;1;08-11-2006 09:40:00 +01:00;;Oxygen indhold; =;9,7;mg/l;2
Station;49000094;PØLE Å, Ns Alsønderup Enge;32;700057;6208333;Gribskov;Region Hovedstaden;Vandløb;Poel Å;15-02-2006;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/2eb60a2d-7c56-4734-b330-ed0b2b590077;FRB1348;32;700057;6208333;1;15-02-2006 10:30:00 +01:00;;Oxygen indhold; =;9,6;mg/l;2
Station;49000094;PØLE Å, Ns Alsønderup Enge;32;700057;6208333;Gribskov;Region Hovedstaden;Vandløb;Poel Å;13-10-2009;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/31927747-e356-4b63-935b-e02db726a88c;FRB1348;32;700057;6208333;1;13-10-2009 08:15:00 +02:00;;Temperatur; =;6,5;grader C;3
Station;49000094;PØLE Å, Ns Alsønderup Enge;32;700057;6208333;Gribskov;Region Hovedstaden;Vandløb;Poel Å;31-03-2009;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/0e72b266-8b20-4fff-ba61-15e8d2165594;FRB1348;32;700057;6208333;1;31-03-2009 08:30:00 +02:00;;Temperatur; =;6,3;grader C;3
Station;49000094;PØLE Å, Ns Alsønderup Enge;32;700057;6208333;Gribskov;Region Hovedstaden;Vandløb;Poel Å;15-05-2012;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/636b27fb-e78c-4385-8e29-0fdae42fc4c3;FRB1348;32;700057;6208333;1;15-05-2012 07:50:00 +02:00;;Temperatur; =;12;grader C;3
Station;49000094;PØLE Å, Ns Alsønderup Enge;32;700057;6208333;Gribskov;Region Hovedstaden;Vandløb;Poel Å;11-08-2009;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/6cfa9d41-d9cf-4ca9-b77b-5e1e3240c2d1;FRB1348;32;700057;6208333;1;11-08-2009 08:45:00 +02:00;;Temperatur; =;20,9;grader C;3
Station;49000094;PØLE Å, Ns Alsønderup Enge;32;700057;6208333;Gribskov;Region Hovedstaden;Vandløb;Poel Å;11-10-2006;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/1b68cd2f-4273-488c-b8e3-79d7dd5916af;FRB1348;32;700057;6208333;1;11-10-2006 09:30:00 +02:00;;Oxygenmætning; =;77;pct;2
Station;49000094;PØLE Å, Ns Alsønderup Enge;32;700057;6208333;Gribskov;Region Hovedstaden;Vandløb;Poel Å;22-06-2006;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/b129bc25-f707-41a9-9565-be35761291a1;FRB1348;32;700057;6208333;1;22-06-2006 09:00:00 +02:00;;Oxygen indhold; =;9,9;mg/l;2
Station;49000094;PØLE Å, Ns Alsønderup Enge;32;700057;6208333;Gribskov;Region Hovedstaden;Vandløb;Poel Å;10-01-2012;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/839dbd98-f864-4d53-af6c-ef902bca4697;FRB1348;32;700057;6208333;1;10-01-2012 09:10:00 +01:00;;pH; =;8;pH;3
Station;49000094;PØLE Å, Ns Alsønderup Enge;32;700057;6208333;Gribskov;Region Hovedstaden;Vandløb;Poel Å;07-05-2014;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/a36d6c2c-0dd9-43ac-a24f-30cd16f1920d;FRB1348;32;700057;6208333;1;07-05-2014 08:00:00 +02:00;;Temperatur; =;11,7;grader C;3
Station;49000094;PØLE Å, Ns Alsønderup Enge;32;700057;6208333;Gribskov;Region Hovedstaden;Vandløb;Poel Å;03-11-2004;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/77837f04-178a-4ba7-911d-507d20851074;FRB1348;32;700057;6208333;1;03-11-2004 10:00:00 +01:00;;Oxygenmætning; =;77;pct;3
Station;49000094;PØLE Å, Ns Alsønderup Enge;32;700057;6208333;Gribskov;Region Hovedstaden;Vandløb;Poel Å;06-08-2007;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/fb1e3f5e-86a1-40f5-a4df-95cbca333109;FRB1348;32;700057;6208333;1;06-08-2007 12:15:00 +02:00;;Temperatur; =;22,2;grader C;3
Station;49000094;PØLE Å, Ns Alsønderup Enge;32;700057;6208333;Gribskov;Region Hovedstaden;Vandløb;Poel Å;16-08-2011;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/66b86f48-996a-467c-91f1-213fd2f6d2c9;FRB1348;32;700057;6208333;1;16-08-2011 08:50:00 +02:00;;pH; =;8,8;pH;3
Station;49000094;PØLE Å, Ns Alsønderup Enge;32;700057;6208333;Gribskov;Region Hovedstaden;Vandløb;Poel Å;02-06-2009;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f2a4813a-ec24-49e0-83bb-cabdcd0bfd3f;FRB1348;32;700057;6208333;1;02-06-2009 07:50:00 +02:00;;Temperatur; =;19,3;grader C;3
Station;49000094;PØLE Å, Ns Alsønderup Enge;32;700057;6208333;Gribskov;Region Hovedstaden;Vandløb;Poel Å;19-07-2011;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/efabce75-1b08-4865-9462-7cd6efc38311;FRB1348;32;700057;6208333;1;19-07-2011 10:00:00 +02:00;;pH; =;8,5;pH;3
