Stedtype,StedID,Stedtekst,Referencer,GeoZone,x-koordinat,y-koordinat,Kommune,Region,Medie,Vandområde,Dato,Måling nr,Undersøgelsestype,Teknisk anvisning,Dataejer,Link,Målested navn,Målested GeoZone,"Målested, x-koordinat","Målested, y-koordinat",Prøvetagning,Prøve,Prøvetype,Delprøve,Analysefraktion,CASnr,ScKode,Stofparameter,Resultat-attribut,Resultat,Enhed,Detektionsgrænse LD,Kvantifikationsgrænse LQ,Kvalitetsmærke
Station,49000094,"PØLE Å, Ns Alsønderup Enge","FRB1348, 1348, 490110, NST1348",32,700057,6208333,Gribskov,Region Hovedstaden,Vandløb,Poel Å,5/3/19,1,"Vandkemi, Vandløb",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/27765ece-1a42-4d18-8136-ee8525752078,FRB1348,32,700057,6208333,1,1,Enkeltprøve,1,Opløst - filtrat fra filtrering,,256,Ortho-phosphat-P, =,"0,005",mg/l,9999999,,3
Station,49000094,"PØLE Å, Ns Alsønderup Enge","FRB1348, 1348, 490110, NST1348",32,700057,6208333,Gribskov,Region Hovedstaden,Vandløb,Poel Å,26-03-2020,1,"Vandkemi, Vandløb",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/9f255f1b-205e-4c1c-9832-6dbf806dc2c9,FRB1348,32,700057,6208333,1,1,Enkeltprøve,1,Opløst - filtrat fra filtrering,,256,Ortho-phosphat-P, =,"0,006",mg/l,9999999,,3
Station,49000094,"PØLE Å, Ns Alsønderup Enge","FRB1348, 1348, 490110, NST1348",32,700057,6208333,Gribskov,Region Hovedstaden,Vandløb,Poel Å,28-01-2004,1,"Vandkemi, Vandløb",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/718e44af-b091-4b71-9873-abf6936a5a08,FRB1348,32,700057,6208333,1,1,Enkeltprøve,1,Total,,32,Suspenderede stoffer, =,"7,9",mg/l,9999999,,3
Station,49000094,"PØLE Å, Ns Alsønderup Enge","FRB1348, 1348, 490110, NST1348",32,700057,6208333,Gribskov,Region Hovedstaden,Vandløb,Poel Å,25-11-2008,1,"Vandkemi, Vandløb",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/cbd522e5-b8e6-49dc-b7e5-776b75ecfdad,FRB1348,32,700057,6208333,1,1,Enkeltprøve,1,Opløst - filtrat fra filtrering,,256,Ortho-phosphat-P, =,"0,034",mg/l,9999999,,3
Station,49000094,"PØLE Å, Ns Alsønderup Enge","FRB1348, 1348, 490110, NST1348",32,700057,6208333,Gribskov,Region Hovedstaden,Vandløb,Poel Å,1/6/23,1,"Vandkemi, Vandløb",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/b168068b-f4b9-4b83-9496-d4e0470d1c52,FRB1348,32,700057,6208333,1,1,Enkeltprøve,1,Opløst - filtrat fra filtrering,,256,Ortho-phosphat-P, =,"0,0049",mg/l,"0,001",,2
Station,49000094,"PØLE Å, Ns Alsønderup Enge","FRB1348, 1348, 490110, NST1348",32,700057,6208333,Gribskov,Region Hovedstaden,Vandløb,Poel Å,10/3/04,1,"Vandkemi, Vandløb",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/7b67e9b0-3c51-4284-ad71-e98f7ce32842,FRB1348,32,700057,6208333,1,1,Enkeltprøve,1,Total,,241,Ammoniak+ammonium-N, =,"0,01",mg/l,9999999,,3
Station,49000094,"PØLE Å, Ns Alsønderup Enge","FRB1348, 1348, 490110, NST1348",32,700057,6208333,Gribskov,Region Hovedstaden,Vandløb,Poel Å,24-04-2013,1,"Vandkemi, Vandløb",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/ec7255f7-6adc-4368-b60e-78d452ec5bd1,FRB1348,32,700057,6208333,1,1,Enkeltprøve,1,Total,,261,"Phosphor, total-P", =,"0,22",mg/l,9999999,,3
Station,49000094,"PØLE Å, Ns Alsønderup Enge","FRB1348, 1348, 490110, NST1348",32,700057,6208333,Gribskov,Region Hovedstaden,Vandløb,Poel Å,7/12/05,1,"Vandkemi, Vandløb",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/d560f7fc-9297-4cb6-9572-246b85ca4f9f,FRB1348,32,700057,6208333,1,1,Enkeltprøve,1,Total,,13,pH, =,"8,1",pH,9999999,,3
Station,49000094,"PØLE Å, Ns Alsønderup Enge","FRB1348, 1348, 490110, NST1348",32,700057,6208333,Gribskov,Region Hovedstaden,Vandløb,Poel Å,29-06-2010,1,"Vandkemi, Vandløb",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/809caeb7-6e92-4079-a64b-f2c408d02d5b,FRB1348,32,700057,6208333,1,1,Enkeltprøve,1,Total,,253,"Nitrogen,total N", =,"23,686,447,774,822",mg/l,9999999,,3
Station,49000094,"PØLE Å, Ns Alsønderup Enge","FRB1348, 1348, 490110, NST1348",32,700057,6208333,Gribskov,Region Hovedstaden,Vandløb,Poel Å,23-11-2016,1,"Vandkemi, Vandløb",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/2b7cfa60-9df9-489c-bfe8-97cf47fcec07,FRB1348,32,700057,6208333,1,1,Enkeltprøve,1,Total,,40,"Glødetab,susp.stof", =,"8,7",mg/l,9999999,,3
Station,49000094,"PØLE Å, Ns Alsønderup Enge","FRB1348, 1348, 490110, NST1348",32,700057,6208333,Gribskov,Region Hovedstaden,Vandløb,Poel Å,2/3/21,1,"Vandkemi, Vandløb",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/93813c1f-c3e1-470b-9f7d-12f2068a9c21,FRB1348,32,700057,6208333,1,1,Enkeltprøve,1,Total,,253,"Nitrogen,total N", =,3,mg/l,"0,02",,3
Station,49000094,"PØLE Å, Ns Alsønderup Enge","FRB1348, 1348, 490110, NST1348",32,700057,6208333,Gribskov,Region Hovedstaden,Vandløb,Poel Å,8/11/06,1,"Vandkemi, Vandløb",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/6a97d888-9c8d-4474-9d84-424a3e3bb0d1,FRB1348,32,700057,6208333,1,1,Enkeltprøve,1,Total,,32,Suspenderede stoffer, =,29,mg/l,9999999,,3
Station,49000094,"PØLE Å, Ns Alsønderup Enge","FRB1348, 1348, 490110, NST1348",32,700057,6208333,Gribskov,Region Hovedstaden,Vandløb,Poel Å,11/8/09,1,"Vandkemi, Vandløb",Ja,Miljøstyrelsen,https://vanda.miljoeportal.dk/link/adc5608b-5dab-4d63-9882-3f40c01c3501,FRB1348,32,700057,6208333,1,1,Enkeltprøve,1,Total,,241,Ammoniak+ammonium-N, =,"0,629",mg/l,9999999,,3
